grid_cell,block_label,metric,value_mean,value_l95,value_u95,value_sd
628,2000-2004,corrected_richness,93.09353412292937,90.57519557340103,95.39288367860493,1.2672947302547355
629,2000-2004,corrected_richness,93.80431004436207,90.92840660539775,96.2301258403277,1.3541445954138542
630,2000-2004,corrected_richness,89.021796550592,86.29090597133877,91.74357285573991,1.4905324509158877
631,2000-2004,corrected_richness,88.64582220931693,85.83813593701677,91.6069228900001,1.5936518376403013
632,2000-2004,corrected_richness,87.82112631881539,84.72855903640406,91.02281787315067,1.6738782342368683
634,2000-2004,corrected_richness,90.37497397307254,87.70930122634272,93.11177584485236,1.4825080559571922
635,2000-2004,corrected_richness,92.48703587582405,89.55314512464999,95.29299100291152,1.4887672665761809
636,2000-2004,corrected_richness,96.09760241941053,93.29191100503752,98.84761607092146,1.5163073680191832
637,2000-2004,corrected_richness,91.93208134545344,88.994237899639,94.95846361704656,1.6102027743730258
640,2000-2004,corrected_richness,94.4641642419064,91.83593530169736,97.21074834034829,1.4321904288753486
663,2000-2004,corrected_richness,73.62081553688068,71.42160421281439,75.77728864080113,1.185882925946279
664,2000-2004,corrected_richness,68.53687259837132,66.33181163331774,70.77169231619737,1.1682842151810369
665,2000-2004,corrected_richness,65.87553831146379,63.60284943213186,68.14693313457411,1.266158102702114
666,2000-2004,corrected_richness,65.07380407831941,62.43055590759403,67.34696195658626,1.364181060206944
696,2000-2004,corrected_richness,75.74987866204376,72.62282052416074,78.95072474696164,1.6297885162180399
698,2000-2004,corrected_richness,81.02590592428355,78.1425090938802,84.1018595726626,1.446266213952253
699,2000-2004,corrected_richness,81.92418906844073,79.04706661694571,85.01848127795876,1.4466819035001393
700,2000-2004,corrected_richness,75.35204033039521,70.44491891117285,79.95321073326504,2.4861273421331407
701,2000-2004,corrected_richness,89.32551942284965,85.48840292560378,92.94215000111978,1.8905165506534334
702,2000-2004,corrected_richness,98.8550600651414,94.71907521125557,103.30031129934882,2.3140758272173767
704,2000-2004,corrected_richness,113.20252401916855,109.66024853525516,116.47596945850776,1.7424489236156582
705,2000-2004,corrected_richness,98.5213797202161,93.69547862541125,104.11218298092636,2.7209489162563525
706,2000-2004,corrected_richness,102.26484263509282,98.95766210110156,105.56309861075331,1.8511618740909617
708,2000-2004,corrected_richness,119.26561439449657,116.90675757089302,122.00034744192853,1.330910171269343
710,2000-2004,corrected_richness,121.39816551080912,118.96923461213076,123.64744266585599,1.2881096262056408
711,2000-2004,corrected_richness,117.81220140399228,114.9033999736694,120.30647627044247,1.4120186880204502
712,2000-2004,corrected_richness,122.63357452299195,120.36778084842045,124.72979342560858,1.2627680718296797
716,2000-2004,corrected_richness,119.78991800496682,116.40784297258772,122.82153987376334,1.6304925454915666
717,2000-2004,corrected_richness,119.90561323121763,116.74802816794246,122.9416026414809,1.640887518411983
735,2000-2004,corrected_richness,58.99806623585292,56.28153900506088,61.43715264494926,1.341806074774735
736,2000-2004,corrected_richness,62.08232523892939,59.68282587133908,64.01798299618177,1.1316847062435058
737,2000-2004,corrected_richness,60.50883053764324,58.468282204795976,62.816365069262574,1.1750951080547212
738,2000-2004,corrected_richness,69.65303199203073,66.56139771240375,72.18450288453866,1.4631765130192271
772,2000-2004,corrected_richness,103.74019772798307,100.81239545361244,107.0519678015405,1.8135017886886606
773,2000-2004,corrected_richness,98.61420177824802,95.97508131692912,101.26273275724046,1.4821802168786853
774,2000-2004,corrected_richness,85.62019451070331,81.64159446774767,88.99428288190478,1.8537266849274119
775,2000-2004,corrected_richness,101.45720842418564,99.07535166072886,103.48595056223795,1.1327993437216215
776,2000-2004,corrected_richness,103.65656691090815,101.69005395383535,105.56035952154004,1.0488705103637974
777,2000-2004,corrected_richness,99.65343038554191,96.94876814792124,102.54084778736228,1.527810294739136
778,2000-2004,corrected_richness,104.69617847994411,102.64649253669974,106.6364548704935,1.0398794213771414
783,2000-2004,corrected_richness,100.59040749263647,98.61106179032569,102.34246229814505,1.0305719336244301
784,2000-2004,corrected_richness,100.85910011877353,98.76280986430173,102.66770712629511,1.045447574493827
785,2000-2004,corrected_richness,100.75642059834479,98.04041634758212,103.11409627335802,1.3793332954675508
787,2000-2004,corrected_richness,112.06979730190208,110.20986909407293,113.90942339937169,0.9576580623002403
788,2000-2004,corrected_richness,122.08471458687598,119.99081147796919,124.14050974027833,1.1136641533369578
804,2000-2004,corrected_richness,68.4159090271784,65.68838955707879,70.95530181888077,1.3666713820189276
805,2000-2004,corrected_richness,55.09123131152306,52.06453526871914,58.870130927886066,1.7684573074999443
806,2000-2004,corrected_richness,54.77535976912944,50.799672274928305,59.230954885620605,2.252405988599557
807,2000-2004,corrected_richness,49.143878800875534,45.61303311770554,52.09107661742091,1.6505044806809148
808,2000-2004,corrected_richness,54.98669051612014,52.12351439338552,58.309904015061925,1.618682800217629
809,2000-2004,corrected_richness,54.919552035376185,52.26854911445139,57.39541704858318,1.2857090907506796
810,2000-2004,corrected_richness,66.01597489578512,63.4959071922598,68.39175008624596,1.2621430674562055
811,2000-2004,corrected_richness,67.97465208329619,65.32950719012501,70.74494024688204,1.3160382701671036
812,2000-2004,corrected_richness,69.82849829964175,67.2675470560444,72.6100806844701,1.369045086465804
813,2000-2004,corrected_richness,64.66035059782918,62.1958878377343,67.6508656278081,1.4090352503582118
845,2000-2004,corrected_richness,96.48218155540823,93.87076585103348,98.95030562289008,1.4047209988790021
846,2000-2004,corrected_richness,80.35280405464003,73.73959936275425,86.82795913428707,3.525288141097697
847,2000-2004,corrected_richness,100.13714660714992,97.45581898077553,102.479879647042,1.280511459223805
848,2000-2004,corrected_richness,100.88209565207613,97.91020841069351,103.50994855616294,1.4427727777710497
849,2000-2004,corrected_richness,98.1107972606894,95.01233518658417,100.72811234559163,1.4734373501231899
850,2000-2004,corrected_richness,92.9626285153035,90.33848068616471,95.45391734073074,1.3450941057698913
851,2000-2004,corrected_richness,98.03018466875874,95.25219613578517,100.75192625186189,1.4264130273002829
854,2000-2004,corrected_richness,107.34315048206696,104.0806820276143,110.83148589729096,1.8538644610627668
855,2000-2004,corrected_richness,106.24504847589976,103.05536261054567,109.62508353361575,1.8352621896278927
856,2000-2004,corrected_richness,108.28522851786077,105.02569164232305,111.62585931310034,1.7886283868581452
857,2000-2004,corrected_richness,107.54954398735866,104.79096796861988,110.9653553554573,1.5492186960643166
858,2000-2004,corrected_richness,106.3888345787175,103.75111892458037,109.27751115873913,1.505311085829655
859,2000-2004,corrected_richness,101.79935022791747,99.03346225898761,104.79198662106307,1.5184030789678973
860,2000-2004,corrected_richness,98.62713734976258,96.2825457851319,101.12839771364975,1.321779872156744
876,2000-2004,corrected_richness,60.899560068291954,57.86476023188091,63.811304413322524,1.5830614106673664
877,2000-2004,corrected_richness,53.0612166508509,50.710186221616226,55.55801969187629,1.2935618711784833
878,2000-2004,corrected_richness,53.39953960251511,51.037356229817156,55.88694702037866,1.294691999956559
879,2000-2004,corrected_richness,50.2652473726821,47.96707717362088,52.83933940798167,1.3391227788335438
881,2000-2004,corrected_richness,56.31434321427551,54.09385095367084,58.35024160538901,1.1322477437372318
882,2000-2004,corrected_richness,59.28337738203658,56.95787108545207,61.24758729091466,1.2015131458519046
883,2000-2004,corrected_richness,69.84670201740694,67.47625649134484,72.38402922204304,1.2860758032662956
884,2000-2004,corrected_richness,57.19115233299448,53.101693460650374,61.43719122188735,2.1486886039403523
885,2000-2004,corrected_richness,55.176657727157455,52.52818332786569,58.10950430652281,1.5196804412612386
916,2000-2004,corrected_richness,77.85609567581997,74.72802329389009,80.82176081790085,1.5085486698431558
917,2000-2004,corrected_richness,76.56294587682194,73.68158796074124,79.65989032505244,1.5961242384627663
918,2000-2004,corrected_richness,77.61220385338481,74.07474833184718,81.54402640821878,2.0095942063822103
919,2000-2004,corrected_richness,78.01429830584708,74.7522014123361,81.27203801436052,1.736315249679897
920,2000-2004,corrected_richness,79.41437622113214,75.84398824213257,82.72933829836066,1.7235993826060694
921,2000-2004,corrected_richness,92.00482471936289,89.30930725531597,95.25446822056655,1.6271951297609641
922,2000-2004,corrected_richness,101.9948525850866,98.56463414461938,105.88290832432762,2.0421838483088557
923,2000-2004,corrected_richness,108.41518330756962,105.8298729627863,111.28822312242019,1.3772028872374782
926,2000-2004,corrected_richness,100.41941336718926,97.70947984238474,103.30677372674548,1.525910073387983
927,2000-2004,corrected_richness,95.19815804665174,92.59702415472637,97.68807012456438,1.356737200485789
929,2000-2004,corrected_richness,95.50431507693959,92.50918457387137,98.33722774839094,1.5998036010550107
930,2000-2004,corrected_richness,89.59247132429107,86.13206486540535,92.76447788359758,1.6720208806517916
931,2000-2004,corrected_richness,88.90683338938533,85.52476414369214,92.03158025917074,1.602619506829368
947,2000-2004,corrected_richness,62.00452795299157,59.587582936011586,64.46003775803752,1.1824022560053542
948,2000-2004,corrected_richness,59.58639772133538,57.16165009107994,62.07213595097322,1.2893889574907238
949,2000-2004,corrected_richness,59.0834612988251,56.616576387372,61.053310348090086,1.1898075214840662
950,2000-2004,corrected_richness,62.417396369553934,60.02687722851883,64.54692308985136,1.178907199336919
951,2000-2004,corrected_richness,59.59264224350117,57.26567833412556,61.7478605900068,1.2317903298524486
952,2000-2004,corrected_richness,61.609349786612846,59.094293506589324,63.916180161486054,1.2994791422281644
953,2000-2004,corrected_richness,63.32074573270598,60.58592942028582,65.73129101055504,1.4248440177092652
955,2000-2004,corrected_richness,57.69658001949268,54.959284164986144,60.24328265837526,1.3373233966874791
956,2000-2004,corrected_richness,60.86177175216738,58.09258011593745,63.52296880895356,1.4015640700672598
985,2000-2004,corrected_richness,66.3543773504742,62.441636954632074,70.08129250130179,2.039398232536419
986,2000-2004,corrected_richness,66.7451157754843,62.616701059071865,70.69127383998617,2.11912084500258
987,2000-2004,corrected_richness,69.51298831885322,65.53077174591354,73.52717630210662,2.0717561865912724
988,2000-2004,corrected_richness,82.58333929753574,79.36046801883309,85.69316433506722,1.594102493882413
989,2000-2004,corrected_richness,82.34391879540982,79.09478926066994,85.17051225370575,1.5226978709997672
991,2000-2004,corrected_richness,93.30759686805058,91.32164045195228,95.6651061250322,1.1740170209034575
992,2000-2004,corrected_richness,92.92044928857824,90.67907382894337,95.1503600767253,1.1741883292977584
993,2000-2004,corrected_richness,94.0865113975009,91.81326679766411,96.4708929742276,1.1986683989152547
994,2000-2004,corrected_richness,94.85892266147344,92.44917487145092,96.85737661796057,1.1515678926211632
995,2000-2004,corrected_richness,94.1148585185834,91.93217234537525,96.10635062624033,1.1230585675190923
996,2000-2004,corrected_richness,94.32683057914761,92.11435107826642,96.55421417396298,1.2409651168422313
997,2000-2004,corrected_richness,104.69395072746397,102.21504809702452,106.7894520878351,1.2581523587382932
999,2000-2004,corrected_richness,102.35156297458768,99.34965735670355,104.85236826370281,1.3769781188279533
1001,2000-2004,corrected_richness,98.03366730881754,95.65601230899264,100.085115962335,1.2123638104847856
1002,2000-2004,corrected_richness,103.45756533407246,101.33802974496152,105.5283527832663,1.0884712110642953
1003,2000-2004,corrected_richness,100.65133007128406,98.29576657180301,102.65955869568552,1.1635456838398321
1018,2000-2004,corrected_richness,61.87416465042524,59.73243800143276,63.86124421452385,1.1259063376038587
1019,2000-2004,corrected_richness,55.34731232461508,53.07344678951679,57.307762594177795,1.1362269448726112
1020,2000-2004,corrected_richness,45.82112644829153,43.13829786376211,48.660547064635054,1.5170754719944315
1021,2000-2004,corrected_richness,41.2085023606236,38.28626367411917,44.14208259433124,1.5595572103084725
1022,2000-2004,corrected_richness,48.572216587800526,45.95057503115584,51.42485430557669,1.5373957051967135
1023,2000-2004,corrected_richness,47.93371951264652,45.36345143678074,50.772939041465904,1.4720165785327501
1025,2000-2004,corrected_richness,45.80957966322508,42.97305294190149,48.69107930465479,1.4972162550962502
1026,2000-2004,corrected_richness,46.30867240873831,43.52960793544791,49.07770080781206,1.4847458917133152
1027,2000-2004,corrected_richness,47.32201924819079,44.34865298519421,50.118089667783494,1.5065044201705535
1028,2000-2004,corrected_richness,48.502643091050885,45.67901408621837,51.220878329949855,1.47615810529086
1029,2000-2004,corrected_richness,51.781412409949404,49.109231068202504,54.248608582467384,1.435351359901482
1055,2000-2004,corrected_richness,83.89122112002454,80.14841065697509,87.3610755178753,1.929558438146735
1057,2000-2004,corrected_richness,88.58098828700028,85.68764509726435,91.40624031116631,1.6447248601743096
1058,2000-2004,corrected_richness,81.81081829986366,78.53501374058597,84.82607038248149,1.7064710478918739
1061,2000-2004,corrected_richness,101.32880054371356,97.38323949102049,105.02435857708294,1.8413678636723696
1063,2000-2004,corrected_richness,102.00717878330695,98.5587138659885,104.93229983224066,1.6596800870881645
1064,2000-2004,corrected_richness,97.9583149963457,95.05441003299144,100.6874646961493,1.482043101134009
1065,2000-2004,corrected_richness,101.74901122914473,98.59941870145937,104.62521113113884,1.5858116649656457
1066,2000-2004,corrected_richness,101.86539342256584,98.9453130795112,105.32322470024023,1.6388535757592098
1068,2000-2004,corrected_richness,79.10599586587391,75.63874970943371,83.03766312020683,1.86350251827938
1069,2000-2004,corrected_richness,78.88110939928488,74.89048262354568,82.72549633979904,1.9696347067547126
1070,2000-2004,corrected_richness,84.02443303892399,80.24171898624573,87.34547235379924,1.776346308658937
1073,2000-2004,corrected_richness,89.19069740356417,85.74299500450171,92.55222030953779,1.6593599277323527
1075,2000-2004,corrected_richness,93.30966810154199,90.07673530451724,96.5707834564609,1.5548076161914366
1076,2000-2004,corrected_richness,90.43639501070197,87.12068023760314,93.733085644939365,1.5622097190873374
1089,2000-2004,corrected_richness,55.06872131661154,52.795792843377306,57.58970216077996,1.2816406130681863
1090,2000-2004,corrected_richness,56.12131610409047,53.772011365599354,58.63326986632083,1.2607472133362632
1091,2000-2004,corrected_richness,59.48423116901385,57.10320000520444,62.48373795697016,1.3610337338418463
1092,2000-2004,corrected_richness,62.613100809578725,60.32244831197109,65.52832177649037,1.363536707449522
1093,2000-2004,corrected_richness,65.34331686262637,63.25592253845102,67.8184479365417,1.2671313549617622
1094,2000-2004,corrected_richness,67.17917032664607,65.04511357336094,69.5727156018146,1.2976823049082622
1095,2000-2004,corrected_richness,59.58153370362669,57.530219426141656,61.5366310009383,1.073358513664135
1096,2000-2004,corrected_richness,52.82459047877491,50.68614234174047,54.85797405704882,1.091370306304435
1097,2000-2004,corrected_richness,54.78338541891014,52.17337657112587,57.2190017493712,1.357737604602846
1098,2000-2004,corrected_richness,50.111177973449685,47.13158551706538,52.72575220517755,1.3543033597749374
1099,2000-2004,corrected_richness,49.733357857391795,47.17321822726515,52.78202301873219,1.397471102959493
1100,2000-2004,corrected_richness,53.03596601133261,50.111963286256014,55.58753758675411,1.492789760122206
1101,2000-2004,corrected_richness,59.16525741293859,56.37857968074658,62.32733739947873,1.6215285561120205
1103,2000-2004,corrected_richness,53.482296783255265,51.24076644967904,56.12846332326514,1.2388361083727717
1125,2000-2004,corrected_richness,74.74554156279153,71.8870289294812,78.08913963297358,1.558383646538472
1126,2000-2004,corrected_richness,73.22880241172602,70.14310628827259,76.87367214201136,1.678014081142782
1127,2000-2004,corrected_richness,70.52749817325694,67.17011404419458,74.10667294975525,1.722319938231831
1128,2000-2004,corrected_richness,68.27200227314512,65.10397880072198,71.76569319067661,1.776250459792971
1129,2000-2004,corrected_richness,63.56610872447857,59.95947248878041,67.5571347638896,1.9279947128691728
1130,2000-2004,corrected_richness,77.92981086031733,74.6509512165305,81.64445050932837,1.7796507835382693
1131,2000-2004,corrected_richness,85.14852317518175,82.51871804513371,87.90197658102429,1.5089523472066375
1132,2000-2004,corrected_richness,88.60091716996014,85.4283520946825,91.78780799557836,1.6112267277003034
1133,2000-2004,corrected_richness,90.68858459735922,88.15482792920716,93.54253212584621,1.538081557509058
1134,2000-2004,corrected_richness,91.80170191293546,88.88823829250428,94.78283271927702,1.559800986519492
1136,2000-2004,corrected_richness,96.77391162012442,93.67167125449447,99.74395356445412,1.5062646195863194
1137,2000-2004,corrected_richness,98.31089320469471,95.72244229788379,100.87788167494267,1.4324717705801697
1138,2000-2004,corrected_richness,96.91320885577171,94.65684772829772,99.19384420616053,1.326422480970771
1139,2000-2004,corrected_richness,97.2449242939332,95.07642821656677,99.52745709851118,1.294112269512128
1140,2000-2004,corrected_richness,99.91506002928197,97.07296027855107,102.46176322698416,1.4720873630411546
1141,2000-2004,corrected_richness,103.54939227300672,100.97698572055181,105.99468611611837,1.3620646434022008
1142,2000-2004,corrected_richness,109.68833026906223,106.970069803708,112.24992207191326,1.3228986616017957
1143,2000-2004,corrected_richness,109.29529516038087,106.72485438386728,111.71510402786026,1.2340355656087858
1144,2000-2004,corrected_richness,93.6389036011011,90.98647473579258,96.21885196719694,1.3019733196854273
1145,2000-2004,corrected_richness,93.04520144611622,90.3406888676453,95.29029196923743,1.3132261542292345
1161,2000-2004,corrected_richness,57.6221504181911,55.6001089181211,59.830903497824416,1.1239095555790348
1162,2000-2004,corrected_richness,62.478289723752745,60.29991948527517,64.70283374991602,1.1997014920640647
1163,2000-2004,corrected_richness,60.24776016124134,57.92199192931593,62.60731998325314,1.2185583888559586
1164,2000-2004,corrected_richness,44.69821957014103,42.31295637344879,47.16583504234389,1.2626512053206904
1165,2000-2004,corrected_richness,50.17046210472821,47.970924162939035,52.450473576058016,1.226355435860255
1166,2000-2004,corrected_richness,52.86276791739388,50.30303739854572,55.68607639923446,1.435826137002367
1167,2000-2004,corrected_richness,53.73403382991872,51.2078904100005,56.543793408766,1.4077448016153722
1168,2000-2004,corrected_richness,52.42371211991412,50.03544053838778,54.748121757840394,1.2733584700897003
1169,2000-2004,corrected_richness,54.295233160525285,51.820415223933885,56.76791381473189,1.2954344916246998
1170,2000-2004,corrected_richness,51.971342376276624,49.44900093750011,54.62244356973591,1.3434425665533394
1171,2000-2004,corrected_richness,53.02867642971359,49.90868442706781,55.59876086825684,1.4560439850069358
1172,2000-2004,corrected_richness,51.88162604999794,48.69054856521273,54.59973162994123,1.4148806395224331
1173,2000-2004,corrected_richness,50.4650404609232,47.79427115945244,52.908429780238336,1.2799784573375645
1175,2000-2004,corrected_richness,53.71421697190506,51.34892167488871,56.07088243893873,1.253076215280684
1196,2000-2004,corrected_richness,69.09921787987206,65.34982776689341,73.04277603053386,1.9672571207514278
1197,2000-2004,corrected_richness,73.04495883593898,69.36075987243032,76.24868174373154,1.8238248254840386
1198,2000-2004,corrected_richness,75.6376378863551,72.29230775595626,78.75047338728632,1.7156684202682326
1199,2000-2004,corrected_richness,79.65743472451098,76.27027789745715,82.67945534664115,1.6796749520307117
1200,2000-2004,corrected_richness,79.99060856299604,76.92315794487716,83.03851524136938,1.5886422160091644
1201,2000-2004,corrected_richness,91.96777982325283,88.42133540928074,95.27420670798934,1.6849601913500947
1202,2000-2004,corrected_richness,99.44646680811678,95.76030510522821,103.01379349518804,1.813282754867394
1203,2000-2004,corrected_richness,87.1016725242293,84.17088305348413,89.97444026093277,1.5890894915943328
1204,2000-2004,corrected_richness,102.35296734805111,98.29221610180143,106.01019114762306,1.9534316887648926
1205,2000-2004,corrected_richness,100.74429898680462,96.95227962707636,104.19423070168493,1.7981155771857944
1206,2000-2004,corrected_richness,102.11292252093992,98.3531664838356,105.41132083994508,1.6883282835373485
1207,2000-2004,corrected_richness,100.09393874543186,96.95170884154969,103.02684282957624,1.5140380387390509
1208,2000-2004,corrected_richness,96.03936671949592,93.13538934010039,98.38096397545445,1.3251286507813942
1209,2000-2004,corrected_richness,96.15087836172447,93.12735612734507,98.6507377509752,1.3814562533426071
1210,2000-2004,corrected_richness,102.3623680500012,99.7450264690874,105.27935591651836,1.4854740519731338
1211,2000-2004,corrected_richness,98.72121211406443,94.85274378233152,101.54164347080201,1.6757522904987314
1212,2000-2004,corrected_richness,102.48167895534642,99.7198404018674,105.08734309995927,1.460634114984702
1213,2000-2004,corrected_richness,92.47616694813105,89.37058891372095,95.11364974948646,1.542179838696444
1214,2000-2004,corrected_richness,101.8984492554934,99.21898345862867,104.0866598945493,1.3182017816359988
1215,2000-2004,corrected_richness,97.34056029816966,94.61070849861854,100.15288090828597,1.495516750666308
1216,2000-2004,corrected_richness,101.55713195632441,98.64714352760855,104.5122115243907,1.5512325793920474
1234,2000-2004,corrected_richness,57.59748210887893,55.153317711962686,60.23398969036894,1.3664620849604232
1235,2000-2004,corrected_richness,57.36048437354902,54.9638450104562,59.90009235468505,1.320824040776614
1236,2000-2004,corrected_richness,57.54008546121422,55.28127910276042,59.951467398508186,1.2715039938556534
1237,2000-2004,corrected_richness,60.43375518684307,58.202407423195616,62.891666683219626,1.2083736670296346
1238,2000-2004,corrected_richness,56.47385332327209,54.073246066690295,58.72903761249376,1.1594257179408172
1239,2000-2004,corrected_richness,54.028936766161344,51.74093036723282,56.104866662457106,1.1039841975935978
1240,2000-2004,corrected_richness,55.091125937191904,52.79879489350095,57.37170705733199,1.2273545731406927
1241,2000-2004,corrected_richness,54.79001036618549,52.538372591979964,56.89549550241175,1.1970704514175088
1242,2000-2004,corrected_richness,54.29761765061281,51.93363303434291,56.64279318362261,1.291192200514188
1243,2000-2004,corrected_richness,50.75024125315346,47.888457055938645,53.255257559746745,1.3774983056116292
1244,2000-2004,corrected_richness,50.71287308722597,47.70662790900782,53.85191286220115,1.4632591016784255
1245,2000-2004,corrected_richness,51.512461849708956,48.86771072655946,54.65360119316143,1.460211839591839
1246,2000-2004,corrected_richness,52.392555794037094,49.51173325599549,55.547566777893,1.5288253630022843
1247,2000-2004,corrected_richness,52.34515655322025,49.62854903496065,55.45416074347543,1.5355525132482988
1248,2000-2004,corrected_richness,57.57842458259502,54.994138242139556,60.28520389881582,1.4656566714427444
1249,2000-2004,corrected_richness,58.092457011848616,55.32118581773884,60.701421130836906,1.4206545026822013
1268,2000-2004,corrected_richness,74.60514033266108,71.06391174095221,78.12625939951056,1.9411717022271229
1269,2000-2004,corrected_richness,84.7100537591259,80.28036867578153,89.13437973594935,2.1491975398595247
1270,2000-2004,corrected_richness,73.75295481019026,69.93688352964118,77.98967563828302,2.2198658552000454
1271,2000-2004,corrected_richness,74.67504332510694,71.28676009046691,78.2905244066781,1.8869783919380407
1272,2000-2004,corrected_richness,81.29773521965967,78.16727463756291,84.17159746948457,1.5438969616463603
1273,2000-2004,corrected_richness,77.33209956056021,74.56496400858984,80.14308344965411,1.453299240474911
1274,2000-2004,corrected_richness,80.92796587316298,78.05973793763597,83.81840577625448,1.5659804948448304
1275,2000-2004,corrected_richness,77.34118061825527,74.18808907329611,80.37971318067879,1.625372753327362
1276,2000-2004,corrected_richness,79.14327259879882,76.51657949464713,82.2677184466691,1.589335412137715
1277,2000-2004,corrected_richness,91.90524977706599,89.22342287966528,94.5939301086827,1.4678984370410824
1279,2000-2004,corrected_richness,89.0450940586869,85.77902546431093,92.35763336510587,1.8059133285267954
1280,2000-2004,corrected_richness,82.58682197981999,78.98517149951064,86.59257397321521,1.9462564442788828
1281,2000-2004,corrected_richness,86.93335858651314,83.6649070640486,90.5275408094665,1.8232586370562947
1282,2000-2004,corrected_richness,91.00795289765118,87.59095818883927,94.66265093842138,1.8111740168200363
1283,2000-2004,corrected_richness,95.75769740704263,92.22189764117793,99.87969947804623,1.9743049494365825
1284,2000-2004,corrected_richness,103.63510375873392,101.45956683905466,106.19710847759444,1.205219467648847
