grid_cell,slope_per_period,mean_local_sorensen
850,-0.004643898693217967,0.07257619902539394
851,-0.004339578639177851,0.06865416236497439
854,-0.003312321323775365,0.08023150427117048
855,-0.0027460212880613065,0.06948506734385868
856,-0.0025246345209987585,0.06850842036461262
857,-0.00230765140868988,0.06497938110194965
858,-0.0027268988484435196,0.0692429319049209
859,-0.0033455547086821344,0.06795452906187197
860,-0.0030027919552371544,0.06336292801690611
876,-0.004885198647665144,0.1034330197035452
877,-0.004293932632165283,0.09437275444235449
878,-0.004023536852922764,0.10183424918877237
879,-0.0042882705154632505,0.11125856260463599
881,-0.003989039177874151,0.09791777274529939
882,-0.003789691554427052,0.10111256269686186
883,-0.004546564074658077,0.12611057936688538
884,-0.003917979903482224,0.15864068955601782
885,-0.004642557081308241,0.14111851098918327
916,-0.007834918251683153,0.10680279805822197
917,-0.008523096308694933,0.11978810410440972
918,-0.009528423942535207,0.10944535405979967
919,-0.008809030408177298,0.106637556174601
920,-0.008255129716097381,0.10664974969115952
921,-0.004654537155551109,0.07178370710825377
922,-0.004168557685063162,0.06662696669207327
923,-0.004156765399695067,0.07060350503338123
926,-0.0035591061704954214,0.07171591548337844
927,-0.003835888269479909,0.06845113195572766
929,-0.0030593018611907454,0.05901789605317824
930,-0.0036666395592210967,0.07604473992389069
931,-0.0032255404832231245,0.07805642198913784
947,-0.004619436131974905,0.09451533270973121
948,-0.004384627894760575,0.10082434216568963
949,-0.004167754368931359,0.09583439917226197
950,-0.0042275657338186265,0.09858626255846867
951,-0.0042061392140190345,0.09559909014989412
952,-0.004583794556943778,0.09902490724363441
953,-0.004887073211717993,0.10447880838657504
955,-0.003789457148711167,0.10291140329371891
956,-0.004702253414982485,0.10968404768901956
985,-0.008498927702958892,0.11245969852757054
986,-0.009222055252766068,0.11897651013255792
987,-0.009319978992823014,0.11741839720454228
988,-0.00670818247610012,0.08906195950856986
989,-0.006745356305684759,0.09328839788570253
991,-0.005164631701699339,0.07152837063873461
992,-0.004444451397547033,0.06198022698864767
993,-0.003735464631384066,0.054365051709518886
994,-0.0033145947811840265,0.054489801075194855
995,-0.003258434798864449,0.05958364103630145
996,-0.0029846145865941275,0.059375296277662484
997,-0.0034492942633221604,0.056590219177259635
999,-0.0032677344456770972,0.05515362850866547
1001,-0.002881647134122092,0.05178080406541892
1002,-0.002724497467246325,0.05635210745757645
1003,-0.0031597820301381523,0.060414450121144214
1018,-0.004349402169452786,0.11027817441198491
1019,-0.00563488777018883,0.12104781287760165
1020,-0.005973728238378042,0.12735395333740424
1021,-0.006721783728511751,0.15582308691551006
1022,-0.004399431251773252,0.09223975479184127
1023,-0.004675011494132425,0.0980657481505074
1025,-0.0050919731148557894,0.10469795757478381
1026,-0.004935514518090922,0.10573913457089809
1027,-0.004502741795351342,0.10289788215951252
1028,-0.004594451660436459,0.11529101974323382
1029,-0.00460065657591221,0.11337956948864358
1055,-0.008568115993260926,0.11084409983326886
1057,-0.008548915227034612,0.11362570419882619
1058,-0.008002780220586772,0.10090741541893315
1061,-0.0068298407745953,0.1116819599523358
1063,-0.005297465917364122,0.08790310383458136
1064,-0.004554019069463134,0.06912709953333829
1065,-0.003894453761276584,0.06964123678211136
1066,-0.0035573819947553264,0.06909658353732825
1068,-0.007660819509013719,0.10380770606024141
1069,-0.007496124766758844,0.10994955281579581
1070,-0.005798845039451321,0.0848506651447434
1073,-0.004022943097304492,0.059257156432598955
1075,-0.0035592954008021177,0.06331125599733314
1076,-0.0036274857988564655,0.07127885248783021
1089,-0.005372333217312028,0.10499437542565437
1090,-0.005431444467955328,0.10851536150118428
1091,-0.005456555205226312,0.10160896264673318
1092,-0.005602824886109507,0.10156388873439708
1093,-0.0061399900910012375,0.10687124725988277
1094,-0.006494157192097496,0.1159863841479809
1095,-0.004660967968436111,0.0843219841832163
1096,-0.0037225198231655736,0.08182390668662173
1097,-0.004520733874496051,0.09086162208141449
1098,-0.002658250462258538,0.08602055817932906
1099,-0.0026798206517226046,0.09137348211284199
1100,-0.003658983903191437,0.09678480563226093
1101,-0.003923390633965169,0.10134973486343393
1103,-0.0031369677647825334,0.09302636229158133
1125,-0.008339253399943545,0.10709243956629051
1126,-0.00823833527365406,0.10499612385648649
1127,-0.008053739110427097,0.10413105471503059
1128,-0.008307017776755498,0.10620282951027873
1129,-0.009902151324469663,0.13327244459599263
1130,-0.008033543703638346,0.09816199375139742
1131,-0.007963421319373318,0.0954226791376783
1132,-0.006770504393703347,0.087189054100489
1133,-0.006535511454289149,0.09087436141871821
1134,-0.00567508126059327,0.0835767245549169
1136,-0.0047495620347873775,0.06859949542476193
1137,-0.004563903279472889,0.06473165561099475
1138,-0.003761802733800365,0.058556112834018695
1139,-0.003467356893655822,0.05703175503816921
1140,-0.003882928399953112,0.059420696350498715
1141,-0.004031616566619404,0.05955554064258341
1142,-0.004955938988491504,0.06652978202765143
1143,-0.0050196984932845854,0.06701104361619008
1144,-0.0032538685809344408,0.05920962767273104
1145,-0.0030623750079246553,0.06145848987264507
1161,-0.0049996692926640674,0.11514824196769688
1162,-0.005009730726647721,0.1192946814798427
1163,-0.004822767887188014,0.11297825791717182
1164,-0.006176159534734868,0.131440145319982
1165,-0.004957404434360921,0.09631471659368177
1166,-0.004719454924340472,0.08803455941038817
1167,-0.00411895885694939,0.07709071282670547
1168,-0.004007668359946691,0.07728084642434256
1169,-0.0036171228796700082,0.08127128536233472
1170,-0.003513518164639447,0.08636412548143393
1171,-0.0029271413808346055,0.07922416761472359
1172,-0.003013569091587924,0.08389879577516304
1173,-0.0032889727685271484,0.09027171502523669
1175,-0.00527259416146041,0.11334363124363629
1196,-0.009048442091980885,0.12773177115436293
1197,-0.00893965512695524,0.11459439873944674
1198,-0.00880686952699055,0.11066264362848158
1199,-0.009263928973144302,0.11497731806949903
1200,-0.00936947135908662,0.11696265031005756
1201,-0.009501667292475438,0.13593692443064975
1202,-0.009379088691388763,0.13973255519513797
1203,-0.009005813881785823,0.11273940886892542
1204,-0.006687995056684199,0.11070890404218299
1205,-0.006002114912486228,0.09427723385232138
1206,-0.005311563460554935,0.08673739530734824
1207,-0.005099542495467947,0.07740076945514587
1208,-0.005583334060531594,0.07162547262604745
1209,-0.004916829004345759,0.06975815689515172
1210,-0.004216265294884429,0.07131526058598733
1211,-0.005008895935750937,0.07613656981034658
1212,-0.004592296040842189,0.08291287841318705
1213,-0.005010124849786414,0.07170309056885699
1214,-0.003805443012546696,0.06320533102556497
1215,-0.0036297182502642023,0.059553350936861704
1216,-0.0031848971470129065,0.05581820738865395
1234,-0.0050847679514648535,0.11409413934334486
1235,-0.005084766449485139,0.10776128449711855
1236,-0.0046162249503552966,0.09362315756841535
1237,-0.004530523444499603,0.09563532865208083
1238,-0.004097900286741655,0.08059351100163269
1239,-0.004267560158739076,0.07930854968616208
1240,-0.003839375483950963,0.07455507461181411
1241,-0.003788069210258811,0.08528370586836834
1242,-0.0032965019775608993,0.09107520521314276
1243,-0.003668134604209812,0.10356122564693479
1244,-0.0032111647898279707,0.09750560550005483
1245,-0.0031147715254659742,0.10309195209207682
1246,-0.002944191957706492,0.09443572678841622
1247,-0.0036727981665528667,0.1083698205263299
1248,-0.003942530429712115,0.10749678267894298
1249,-0.004313090073400432,0.11641175834333133
1268,-0.010047345210439896,0.1338275492457739
1269,-0.010124021829610735,0.13674981752447773
1270,-0.009985566894436332,0.1267043388581231
1271,-0.009924814576954509,0.11960824489285078
1272,-0.009610611368298019,0.11120775407017006
1273,-0.00966676429646405,0.11251082914140971
1274,-0.008819297828433232,0.1073861312194578
1275,-0.008850139193694052,0.1244774548380653
1276,-0.00810571011997405,0.12001616761141368
1277,-0.0060412413796967325,0.08635208709457139
1279,-0.005899728088975442,0.09034362854238118
1280,-0.007372374822699514,0.10812256163364978
1281,-0.00624213634515205,0.08553313906631568
1282,-0.005908393606265513,0.0789185168639419
1283,-0.0061030592824943206,0.07685575990025963
1284,-0.005227538570696608,0.06608397323663562
1285,-0.0045515588767937746,0.06452975509557364
1286,-0.003799234570523857,0.06045080469883131
1287,-0.0036208723612590164,0.0584522879927181
1288,-0.0036686670725353692,0.05599937302751683
1289,-0.0036789046053100375,0.0544169728989636
1305,-0.003729462369933249,0.10974505383579303
1306,-0.003955819051234259,0.11008327168636318
1307,-0.003792205519607339,0.1119610571621017
1308,-0.004736114909564204,0.1562281670889669
1309,-0.004367578883491372,0.14111769610427327
1312,-0.004306041835672307,0.09520673785579717
1313,-0.004125879353625278,0.09875746386810216
1314,-0.0035526277001544718,0.10255791416714286
1315,-0.004591888976587344,0.12881665792799277
1316,-0.0031209065070454374,0.12032387876112809
1319,-0.00413783883590248,0.12099574146741625
1320,-0.005569923684288316,0.13292400943079113
1321,-0.007445520442888537,0.14619824463450942
1322,-0.009561341656335803,0.1587151006206185
1328,-0.010449009540041135,0.18043929802303804
1339,-0.010115610443277967,0.14945262176982949
1340,-0.010955848192939752,0.1570459287141241
1341,-0.011503780587302776,0.1630403117149317
1342,-0.01210067087347833,0.15510400624287168
1344,-0.010556790891270821,0.12186255383798165
1345,-0.011013259042680286,0.12953035517819017
1346,-0.009962384289212593,0.12291350332076859
1348,-0.008117636639837205,0.11080626605152033
1349,-0.0065928593866297945,0.09699935638338282
1350,-0.00929172773552031,0.10836189186648504
1351,-0.008103836315088484,0.09007345612330817
1352,-0.0074671881398354414,0.08500889367891964
1353,-0.0074775506901498725,0.0821522825208052
1354,-0.00701580476457634,0.07727639287048343
1355,-0.006518651257690526,0.07514159365284001
1356,-0.005703423490967729,0.07711229984945624
1357,-0.00513785964179885,0.09131790956018432
1358,-0.006270923562862858,0.08764972335556376
1359,-0.006326660669134554,0.09801165185971883
1360,-0.004036169565968299,0.06632910002682049
1361,-0.005128192145148533,0.07081678200048921
1377,-0.003958471626272666,0.1327638653079246
1379,-0.0036087134083438123,0.09961934570221345
1380,-0.00393917890469545,0.10225037073693144
1381,-0.004031178117185531,0.09456126528315542
1382,-0.005762884159249662,0.10588729308746869
1383,-0.0037895968955734467,0.09619704148606381
1384,-0.004151736129295201,0.11438425180351101
1385,-0.004276715026959857,0.13070698465381886
1386,-0.003520472157122359,0.13856481550165886
1393,-0.0060834065892098,0.1575484309391424
1400,-0.006729560202504967,0.13120522711747776
1401,-0.0058134799109740036,0.12916554081645643
1410,-0.011818361058726985,0.1552192539427701
1412,-0.013117605737586583,0.1475449429436535
1413,-0.01177996949446555,0.14559368428014202
1414,-0.012006087366647999,0.137338821297005
1415,-0.012098033925621832,0.1374322540281984
1416,-0.011727795037760816,0.15993734874856788
1417,-0.009063225898941644,0.11776989820640016
1418,-0.009490072383760569,0.1265821993406308
1419,-0.007960034128351095,0.10896944986939057
1420,-0.006771103580438406,0.09636153244014682
1421,-0.006447432637037101,0.09435672237452071
1422,-0.006541081947592777,0.08482193172722578
1423,-0.00694111304323705,0.08969241018757719
1424,-0.007783986718822506,0.10114730475085307
1425,-0.006773489126638503,0.08530478378733397
1426,-0.005753171741631209,0.07341913539539471
1427,-0.006204350648915441,0.080036146419586
1428,-0.006679795485287932,0.08808691069911868
1429,-0.0075681669834429255,0.09484891529405713
1430,-0.007937367194760734,0.09414705508604972
1447,-8.640362428855297e-4,0.09799401721886997
1448,-0.0016529831555642375,0.10853425399785474
1449,-0.003398315651279374,0.1344268888231684
1450,-0.001687546676969763,0.12158999475975982
1452,-0.0024171524917049854,0.11015928659177929
1453,-0.00391736373248683,0.11133425696600266
1454,-0.005005134203597561,0.11300884205367981
1455,-0.0054804867308714715,0.1194770786887984
1456,-0.004247316717110984,0.10734643332373987
1462,-0.005415277029973698,0.12693511785067313
1465,-0.004605401497422662,0.12582399343619077
1466,-0.004702314611633963,0.12186864164863195
1468,-0.006055573888772495,0.13246410573588047
1471,-0.006501780305433258,0.16236080060074162
1476,-0.0069714546439811845,0.13712418988986566
1477,-0.006115047348567529,0.11355683563976479
1479,-0.0052474277196090146,0.09907466750624735
1480,-0.006047962170694648,0.10418058738922084
1481,-0.005762519393448136,0.0890542947479965
1482,-0.006791171774419118,0.09936905849097552
1483,-0.007931214317428058,0.11291872743297682
1484,-0.008805093474513097,0.11897253405720365
1485,-0.0096347423341,0.1287935692426419
1486,-0.009902114933837903,0.1329132825109717
1487,-0.009488241573179195,0.12867969092405188
1488,-0.009503239333578134,0.1279580692747143
1489,-0.010736291703912923,0.14400364492299306
1490,-0.01348734099140637,0.1957512014067755
1491,-0.011358781104234513,0.1828148773170618
1492,-0.006599511317496783,0.09660507582931634
1493,-0.006694654740421177,0.09315114828695226
1494,-0.005876371285671307,0.08258181610966976
1495,-0.00652214276481284,0.08271795688057883
1496,-0.006049758056518163,0.07869518290142435
1497,-0.006529848158390207,0.0900505965157665
1498,-0.005222887667018424,0.07184232542239238
1499,-0.005479076214546093,0.07212839816815524
1500,-0.00604555876931622,0.08235525841547191
1502,-0.005690729648350231,0.10371725572879811
1518,-0.001080562456394013,0.09728252651501114
1520,-0.0016899882844539458,0.09759732108033589
1521,-0.0017183395577150483,0.09453853231586008
1522,-0.0017894552858136903,0.10483750559583715
1523,-0.0016944466776110194,0.11329420570022641
1528,-0.004178099425685683,0.13550075181902924
1529,-0.00425835146293978,0.14074090292122948
1533,-0.0033454876940751444,0.1228954541219476
1535,-0.003961431224948112,0.13868505358086347
1536,-0.004013073674419552,0.12624292053323594
1537,-0.0037574724447510337,0.1192717688433728
1538,-0.004519558978135033,0.1252686451005233
1539,-0.004932387569381555,0.1844570422459491
1540,-0.004996111557005059,0.18620074690855817
1542,-0.006011009398105857,0.15903551389360066
1549,-0.005455325679699372,0.10067312409988075
1550,-0.005268402019389512,0.09118949399999424
1551,-0.005170249335109328,0.0770104552728205
1552,-0.0060868990388690414,0.08730489415275848
1553,-0.006072224322798655,0.08987405051989572
1554,-0.006304625549134646,0.0946315448291261
1555,-0.010130562031293342,0.1397009809120468
1556,-0.009855226625721063,0.14870177673109833
1557,-0.009349284978906516,0.1356818375565294
1558,-0.011023297812352274,0.1908331716549804
1559,-0.010975808351209362,0.19081170578032214
1560,-0.008339205131166908,0.11882813304290978
1561,-0.007846214448259106,0.10897204030552292
1562,-0.006848806130321285,0.09158440261855465
1563,-0.006531843959021344,0.08768057536216634
1564,-0.006114491339405927,0.08793064242984239
1565,-0.005745229786352006,0.08233905143977212
1566,-0.0065015106675698695,0.09495412313929455
1567,-0.005625669463407705,0.07924541277388433
1568,-0.004759584548303127,0.07047664634440795
1569,-0.00500262989669122,0.07770533601337662
1570,-0.0053299447898343694,0.08249222335735193
1571,-0.005463447850486312,0.09868381134687468
1586,3.188408827505207e-4,0.0952932461449631
1587,1.4811315661621138e-5,0.09115559131333746
1588,-4.2556016290411225e-4,0.09070850706780657
1589,-3.648378617453041e-4,0.08968880437688771
1590,-0.001035878432705567,0.09957443405961211
1591,-0.002317739155902346,0.13199316103539172
1592,-0.008893145019891368,0.19238044608062577
1593,-0.004811567035067896,0.17843477842418554
1594,-4.255870101653986e-4,0.16518816734824646
1597,-0.0029238618827536534,0.12374681645216334
1599,-0.003265923266901187,0.11988043165417758
1602,-0.003469298610101884,0.14854824734620148
1608,-0.0034546445679112915,0.1309284894807507
1609,-0.003730168331449198,0.10107568544571668
1610,-0.003770085511075856,0.10394633453510611
1611,-0.004139314677945554,0.10623517614158524
1612,-0.004715917023656516,0.11938764212949807
1613,-0.005330514278535361,0.13346604874815018
1614,-0.006044339652199698,0.1413082308966766
1616,-0.006459868998382609,0.14326348933431285
1617,-0.006250893275843006,0.12874932400972305
1618,-0.00633871255834461,0.1263872344948249
1619,-0.005758928074696199,0.10485751770967759
1620,-0.005842094526024387,0.09788908126833998
1621,-0.005825999442533066,0.08999755606736785
1622,-0.005372266844396177,0.08164281376666635
1623,-0.005786816047976999,0.08629477003911223
1624,-0.005992936605100899,0.09517620720360628
1625,-0.009053139146247741,0.13867221953852893
1626,-0.009243909498023464,0.17187412904638566
1627,-0.01101797602366992,0.12379992236726312
1628,-0.013219398567831045,0.14444264535810641
1629,-0.008074814331973228,0.11850873739136931
1630,-0.007438171037309223,0.10491743404065981
1631,-0.007094498257371488,0.09808972514356772
1632,-0.009081392814366462,0.1132024870753516
1633,-0.00854923330847569,0.10291372744651466
1634,-0.007450482813398428,0.08931091335090455
1635,-0.006656140906479352,0.08150465037990073
1636,-0.006807802861880853,0.09120510625734587
1637,-0.005422478962970746,0.08126146959831274
1639,-0.004329126833295373,0.06925402111950074
1640,-0.004281858383540471,0.0599700126121145
1641,-0.004043792302755318,0.05777329662088514
1642,-0.0042677280690290005,0.06002696208656921
1658,-0.005124849568708656,0.14287527079021517
1659,3.2661597255945055e-4,0.08912881800061095
1660,2.2863025532858516e-5,0.115300336791171
1661,-1.4737281721468598e-4,0.11117039352969141
1662,-1.2999911807330677e-4,0.12379312110520835
1666,-0.0015847154419651246,0.10498326941390437
1669,-0.0024177163854592703,0.10706414529917418
1672,-0.0022104717415163217,0.10577282801239093
1674,-0.002181390236134359,0.10828176357422656
1675,-0.002139224916957934,0.10303362580671191
1676,-0.003193577422687016,0.11345841630554523
1678,-0.0035127782568618983,0.11865323429445182
1679,-0.00330215717002347,0.10838224927657543
1680,-0.005054794188579109,0.14888425963632787
1681,-0.003770877408195844,0.18878765834665293
1684,-0.00901294043367141,0.1573984187949876
1685,-0.004652883810742631,0.1228026228554094
1686,-0.009728872782704165,0.1897922766302374
1687,-0.010051891858524207,0.16916722266733553
1688,-0.01176823002473569,0.17992638133922717
1689,-0.011973077144089295,0.15507899101574893
1691,-0.010341340900598173,0.13790949174851103
1692,-0.007453146079945933,0.1178457910372351
1693,-0.005767076046639076,0.0897614670628019
1694,-0.005384904276237755,0.08347777384677968
1695,-0.005715879491558386,0.10372596606627085
1696,-0.006150867504486619,0.11011306600905264
1697,-0.006241763347346522,0.09986848394228713
1698,-0.0072325178035917825,0.1017204247732771
1699,-0.007954837508404176,0.11489964375445956
1700,-0.008295420672724733,0.1260382542633664
1701,-0.010354693888254638,0.14238287175615655
1702,-0.009439106243077528,0.15058098068611434
1703,-0.01013957493564582,0.1404217152537318
1704,-0.00981044928614598,0.14156524156267014
1705,-0.008173916490255834,0.09921288737807081
1706,-0.011746366709988073,0.12416603974189173
1707,-0.005652343492804498,0.07378457167580241
1708,-0.007065923732699089,0.08399840673116468
1710,-0.005828150802112593,0.09084644506693558
1711,-0.005603124735930551,0.09250665042560119
1712,-0.006538599602046257,0.09155358518520185
1731,3.8148966759156134e-4,0.08599332730251587
1732,2.373676439170469e-5,0.10782876485540102
1733,-2.014587759023717e-4,0.08991024235621799
1734,-9.345086883514985e-4,0.10340748128055977
1737,-0.0012178716201345946,0.13469564755475302
1738,-9.639124289082812e-4,0.14538992387818084
1739,-9.02228701447004e-4,0.09417790820643739
1743,-0.0030208789197848627,0.09993526799822332
1748,-0.002292645181592612,0.07699639916728224
1749,-0.002644543492681521,0.07784507577958667
1753,-0.0032570084210354427,0.08109422942076853
1755,-0.0024209228262164276,0.07545025926084965
1756,-0.002806135330407809,0.07943460673565537
1757,-0.0029832452329120545,0.06779448956757023
1758,-0.0037163604683729686,0.0767134863390365
1759,-0.003963073805675499,0.07170076954107323
1760,-0.00453001689099793,0.07649825696782787
1761,-0.005009905037192281,0.08125276105444008
1762,-0.0049934299174211275,0.08084206367232974
1764,-0.004723835913398125,0.07247666146813617
1765,-0.004929206380469037,0.0745194165080619
1766,-0.00471785155812261,0.07502412572808458
1767,-0.004817322846259371,0.07703788277448488
1769,-0.005274144877431696,0.08309699142963015
1770,-0.005564785821920018,0.08326015442660263
1771,-0.005710412994345987,0.0763120416704973
1772,-0.00541176333382849,0.07007024904054415
1773,-0.005001629663143489,0.06637180606338519
1774,-0.0046155012741575,0.062221058142218996
1775,-0.004798512395232787,0.06145138315951989
1776,-0.0050586173085884365,0.06107236516559637
1777,-0.0047711547485435645,0.0556690523972966
1778,-0.004611385484909814,0.05240215858533759
1779,-0.004274248951026783,0.049986826184632065
1782,-0.0032377333484573667,0.05301991965562315
1783,-0.00321525240996455,0.053713932710069634
1803,-2.282290590505956e-4,0.07621752991301829
1804,-3.618235266856798e-4,0.07034373836748488
1805,-3.2416622807257545e-5,0.05632241458215455
1806,-1.8581648026132978e-4,0.061241785287777226
1807,-7.351969400633887e-4,0.06436370431582461
1808,-0.0011358409069233562,0.07185534505850773
1809,-9.753078462525919e-4,0.06362538644758634
1815,-0.0019908745227050135,0.08771564798963072
1816,-0.0018342583182349242,0.08271175816393883
1819,-0.0011525207970556756,0.0683589670404926
1820,-0.0012003262332944582,0.06266310594313285
1821,-0.0015521043798626386,0.061292707154921564
1822,-0.0011351349184983775,0.05291059145876811
1823,-0.0013066879739719213,0.05694414230506297
1824,-0.0016475740239201482,0.06032075630726842
1825,-0.0013992215013667528,0.055264337910117735
1826,-0.0017420187485884954,0.05721533675386973
1827,-0.00117233305151912,0.047855217077415454
1828,-0.00115695207450233,0.040852581547468195
1829,-0.001571061815661319,0.04194442567706808
1830,-0.001837623372671148,0.042724559575827804
1831,-0.0026376498184055566,0.04963356248575919
1832,-0.002947705168785505,0.05038326951860016
1833,-0.002872918352882508,0.05206279607771038
1834,-0.0029656442986188943,0.051862696820793155
1835,-0.002905872021087017,0.04971526472424266
1836,-0.003258087506723828,0.051073577958423766
1837,-0.003030321587915375,0.04931802087042675
1838,-0.002950780937885659,0.051997814748977814
1839,-0.003186409060149403,0.0556068513447178
1840,-0.0033725442413119,0.0580551803175568
1841,-0.0036697417944749067,0.05715456373519212
1842,-0.003710662410533917,0.054349579559976914
1843,-0.0033424855751847476,0.047056235907155006
1844,-0.0034163441407821064,0.048684977861858
1845,-0.0034193911350460134,0.04983078865140793
1846,-0.0034301671710513975,0.049106510892193596
1847,-0.003400712208458401,0.04743203244055014
1848,-0.0032030118655269613,0.04239106784241171
1849,-0.0031882222683045185,0.03968028175443746
1850,-0.0029979565647915763,0.03760746803103281
1851,-0.0029577852131083783,0.038848600664344826
1852,-0.0028390709231846676,0.03927165678374227
1853,-0.002002421189066127,0.02977122533375597
1854,-0.002428945618466989,0.03754476979717865
1855,-0.0022772153443676563,0.03716118469870221
1856,-0.0023820930886528425,0.04442218685659703
1875,-2.6609067418454784e-4,0.07366792499698564
1876,-0.00028574563407417973,0.058853306112719925
1877,-6.170646671776887e-5,0.04834846886609312
1878,-8.28152218311444e-5,0.0402625128880605
1879,-6.888590413704903e-5,0.036020230141785646
1880,-9.06752384837145e-5,0.036550519295595094
1881,1.4035928142151072e-5,0.033471623722855566
1882,-6.052740101181869e-6,0.04081009055908125
1884,4.4146748082746215e-5,0.05324739436118866
1892,-0.00111340942499365,0.06411139596085587
1895,-9.058719899593768e-4,0.04485385381996522
1896,-8.758390887505657e-4,0.04578763907177624
1897,-2.253375028045214e-4,0.03466148814760296
1898,-2.9031560921261094e-4,0.03566058139922589
1899,-7.681265101044402e-4,0.03476998541437828
1900,-8.63178026155112e-4,0.03483590240161884
1901,-4.671344958270377e-4,0.028926935975292112
1902,-6.336032293475062e-4,0.029973387720361105
1903,-8.134754291818199e-4,0.031033335073087677
1904,-9.988699150774243e-4,0.03210629985607324
1905,-0.0011838711300184595,0.03318481971484229
1906,-0.0013658534794113372,0.03580388970066637
