grid_cell,block_label,mean_local_sorensen
415,2005-2009,0.09724186117777679
416,2005-2009,0.1002994456426992
417,2005-2009,0.0829936325038328
418,2005-2009,0.07626898361906616
483,2005-2009,0.10599758053566988
484,2005-2009,0.12574221824180534
485,2005-2009,0.12398240002025347
486,2005-2009,0.12435836937079979
487,2005-2009,0.13607802557432763
488,2005-2009,0.11236713993798585
554,2005-2009,0.11024244389341399
555,2005-2009,0.1043858963944396
556,2005-2009,0.09158214446205513
557,2005-2009,0.08819524288164694
558,2005-2009,0.0905585689229232
559,2005-2009,0.09138593117762547
560,2005-2009,0.09213631849118943
561,2005-2009,0.07938298727813206
563,2005-2009,0.0717851851506341
564,2005-2009,0.07376112261563623
592,2005-2009,0.1327881668057226
593,2005-2009,0.11611633709416566
625,2005-2009,0.09941800268241721
626,2005-2009,0.0882495297495418
627,2005-2009,0.09084114726317946
628,2005-2009,0.08751541798917217
629,2005-2009,0.09244498430779068
630,2005-2009,0.10298608843277392
631,2005-2009,0.10586137921995263
632,2005-2009,0.10631075182936374
634,2005-2009,0.09451135591649928
635,2005-2009,0.07834336423793971
636,2005-2009,0.07890077255460644
637,2005-2009,0.09007963544098364
640,2005-2009,0.08826049966727141
663,2005-2009,0.16749509742027158
664,2005-2009,0.1296208947493827
665,2005-2009,0.1208294709362767
666,2005-2009,0.09611615981349741
696,2005-2009,0.12027239853148737
698,2005-2009,0.10808776245738896
699,2005-2009,0.10416662795502114
700,2005-2009,0.16973206492121248
701,2005-2009,0.11520285038526262
702,2005-2009,0.09293219335306539
704,2005-2009,0.1113310843540763
705,2005-2009,0.12830322483816173
706,2005-2009,0.11084851271778695
708,2005-2009,0.12427052741548604
710,2005-2009,0.1159304815042214
711,2005-2009,0.10603645386670993
712,2005-2009,0.11135743694888908
716,2005-2009,0.11458704441391869
717,2005-2009,0.10569146359860418
735,2005-2009,0.12891934147586612
736,2005-2009,0.10399740562802269
737,2005-2009,0.09773452402327339
738,2005-2009,0.12079844824664285
772,2005-2009,0.10453057863411308
773,2005-2009,0.09140089969327203
774,2005-2009,0.10399758835781846
775,2005-2009,0.08957605241203352
776,2005-2009,0.09079050143750336
777,2005-2009,0.09592737059933705
778,2005-2009,0.07992821257290177
783,2005-2009,0.07340592171577646
784,2005-2009,0.0712481012475436
785,2005-2009,0.06995813167150615
787,2005-2009,0.07390727131885558
788,2005-2009,0.10025173472462176
804,2005-2009,0.14342598415043425
805,2005-2009,0.140139996530619
806,2005-2009,0.1465560536991619
807,2005-2009,0.14811524619280605
808,2005-2009,0.13858791560205377
809,2005-2009,0.11391931344085857
810,2005-2009,0.11346679145830463
811,2005-2009,0.11105461174000843
812,2005-2009,0.16697626419472475
813,2005-2009,0.1657084948476894
845,2005-2009,0.09109897272307724
846,2005-2009,0.19038483687451863
847,2005-2009,0.08584873782329058
848,2005-2009,0.0826727778975696
849,2005-2009,0.07234674066696965
850,2005-2009,0.0773892300246565
851,2005-2009,0.07319766688695856
854,2005-2009,0.08346063865515095
855,2005-2009,0.07212367262075582
856,2005-2009,0.07086283076063464
857,2005-2009,0.06722542604753347
858,2005-2009,0.07203477632340133
859,2005-2009,0.0713405435350878
860,2005-2009,0.06633662182063345
876,2005-2009,0.10879975259837824
877,2005-2009,0.09900547508744689
878,2005-2009,0.10620548116104926
879,2005-2009,0.11593219884260936
881,2005-2009,0.10221477018530328
882,2005-2009,0.10529318824176048
883,2005-2009,0.13115988285683552
884,2005-2009,0.16258640830954788
885,2005-2009,0.14665198957955772
916,2005-2009,0.11489016962984828
917,2005-2009,0.12864096975609624
918,2005-2009,0.11900221344908074
919,2005-2009,0.11554172727736434
920,2005-2009,0.11520039462385114
921,2005-2009,0.07642787231993418
922,2005-2009,0.0706700027245413
923,2005-2009,0.0747589894917006
926,2005-2009,0.0752878962893084
927,2005-2009,0.0724659488642393
929,2005-2009,0.06208744099637193
930,2005-2009,0.07988108168156945
931,2005-2009,0.08134001975214629
947,2005-2009,0.09944729425834276
948,2005-2009,0.10558513758875056
949,2005-2009,0.10033612218233888
950,2005-2009,0.10321914577286094
951,2005-2009,0.10025745971542892
952,2005-2009,0.10413819767763709
953,2005-2009,0.10995913839175638
955,2005-2009,0.1073187361501378
956,2005-2009,0.11502974182686401
985,2005-2009,0.12185444586596837
986,2005-2009,0.12917459184882346
987,2005-2009,0.12763372971140174
988,2005-2009,0.09604296754682444
989,2005-2009,0.10022690670734376
991,2005-2009,0.07678472774557363
992,2005-2009,0.06634670287763256
993,2005-2009,0.058075030897771586
994,2005-2009,0.05772609554576696
995,2005-2009,0.06269811061992564
996,2005-2009,0.06221375122349339
997,2005-2009,0.06014020123842266
999,2005-2009,0.058394371963287305
1001,2005-2009,0.05460748894885064
1002,2005-2009,0.05911375449689235
1003,2005-2009,0.06358713951261519
1018,2005-2009,0.11481029182092926
1019,2005-2009,0.12694521878264908
1020,2005-2009,0.13443994167905052
1021,2005-2009,0.16410729154211495
1022,2005-2009,0.09731874362200299
1023,2005-2009,0.10337758856729842
1025,2005-2009,0.11054307100043062
1026,2005-2009,0.11141856451022564
1027,2005-2009,0.10796657851086625
1028,2005-2009,0.1204359319919158
1029,2005-2009,0.1185514713380288
1055,2005-2009,0.11987496713311797
1057,2005-2009,0.12256616012326679
1058,2005-2009,0.10945276510102622
1061,2005-2009,0.11853077054992808
1063,2005-2009,0.0931733683657345
1064,2005-2009,0.07369982171568681
1065,2005-2009,0.07337518780210742
1066,2005-2009,0.07246760121480236
1068,2005-2009,0.11194177554291092
1069,2005-2009,0.11795505726255644
1070,2005-2009,0.0909932183310073
1073,2005-2009,0.06350352598719398
1075,2005-2009,0.06713166714754089
1076,2005-2009,0.07514613219763419
1089,2005-2009,0.11103117632359644
1090,2005-2009,0.11453669777391157
1091,2005-2009,0.10757887517776524
1092,2005-2009,0.10770903574515503
1093,2005-2009,0.11360933443770697
1094,2005-2009,0.12305706936641016
1095,2005-2009,0.08944286806670823
1096,2005-2009,0.08602289021017571
1097,2005-2009,0.09590405003474028
1098,2005-2009,0.08928489847222876
1099,2005-2009,0.09464471899218764
1100,2005-2009,0.10108074665632955
1101,2005-2009,0.10554479742937403
1103,2005-2009,0.09652295470002732
1125,2005-2009,0.11603878259261378
1126,2005-2009,0.11384226448358725
1127,2005-2009,0.11270304678546494
1128,2005-2009,0.11519812818222794
1129,2005-2009,0.14438915633584046
1130,2005-2009,0.10671954493485891
1131,2005-2009,0.10391315317542685
1132,2005-2009,0.09433014399649252
1133,2005-2009,0.0975258954328489
1134,2005-2009,0.08915980207056816
1136,2005-2009,0.07334914163537799
1137,2005-2009,0.06930412198290375
1138,2005-2009,0.062336890817627034
1139,2005-2009,0.060551243130943413
1140,2005-2009,0.06340365444917821
1141,2005-2009,0.06368028390165635
1142,2005-2009,0.07182647382213511
1143,2005-2009,0.07242261075850423
1144,2005-2009,0.06224326337322942
1145,2005-2009,0.06414783108125499
1161,2005-2009,0.12045856535626089
1162,2005-2009,0.12453144758252803
1163,2005-2009,0.11792474491646975
1164,2005-2009,0.1386055482127083
1165,2005-2009,0.10164265182439071
1166,2005-2009,0.09317726827718936
1167,2005-2009,0.08161054492021473
1168,2005-2009,0.08170841861783226
1169,2005-2009,0.08552629687422639
1170,2005-2009,0.09049791692334168
1171,2005-2009,0.08255007587118939
1172,2005-2009,0.08733474549046029
1173,2005-2009,0.093960335062935
1175,2005-2009,0.11897650020061225
1196,2005-2009,0.13756515380648643
1197,2005-2009,0.12417259251635479
1198,2005-2009,0.12005870726408105
1199,2005-2009,0.1247923199475455
1200,2005-2009,0.12696045125674812
1201,2005-2009,0.14573451794251843
1202,2005-2009,0.1493604108908238
1203,2005-2009,0.12220621026160891
1204,2005-2009,0.11748964256202127
1205,2005-2009,0.10029402118637189
1206,2005-2009,0.09197121840781339
1207,2005-2009,0.08232491881403921
1208,2005-2009,0.07705436321583703
1209,2005-2009,0.07450826246747971
1210,2005-2009,0.07516374236908285
1211,2005-2009,0.08084401539033344
1212,2005-2009,0.08710693039770862
1213,2005-2009,0.0769068426469433
1214,2005-2009,0.06705224061237149
1215,2005-2009,0.06325170475067948
1216,2005-2009,0.058975791783216915
1234,2005-2009,0.11943641814500694
1235,2005-2009,0.11305759291748572
1236,2005-2009,0.09846260438455211
1237,2005-2009,0.10042548426865532
1238,2005-2009,0.08486521885963186
1239,2005-2009,0.08392416203887884
1240,2005-2009,0.0787857560769524
1241,2005-2009,0.08970998822266739
1242,2005-2009,0.09481841184858626
1243,2005-2009,0.1076579301411973
1244,2005-2009,0.10119966157332494
1245,2005-2009,0.10657922688032156
1246,2005-2009,0.09765028848592276
1247,2005-2009,0.11243039965372831
1248,2005-2009,0.11186768879565712
1249,2005-2009,0.12124427508313015
1268,2005-2009,0.1442858511263487
1269,2005-2009,0.1475062090767572
1270,2005-2009,0.13721408799015422
1271,2005-2009,0.13017296100012732
1272,2005-2009,0.12152552000146205
1273,2005-2009,0.12282604610482459
1274,2005-2009,0.11673826117462117
1275,2005-2009,0.13390245720218527
1276,2005-2009,0.128459920961546
1277,2005-2009,0.0924850019985863
1279,2005-2009,0.096067110125171
1280,2005-2009,0.1153980126172978
1281,2005-2009,0.09167034713516832
1282,2005-2009,0.08474070897625731
1283,2005-2009,0.08301400445832625
1284,2005-2009,0.07132314257440525
1285,2005-2009,0.06892843585574265
1286,2005-2009,0.06410887751314444
1287,2005-2009,0.062095347890904484
1288,2005-2009,0.05970244665547694
1289,2005-2009,0.05816705115258879
1305,2005-2009,0.11381004868972314
1306,2005-2009,0.11424195998430436
1307,2005-2009,0.11592634225440376
1308,2005-2009,0.16146298656500857
1309,2005-2009,0.1460096472030429
1312,2005-2009,0.10014386302479196
1313,2005-2009,0.10345275107429673
1314,2005-2009,0.1065633929906734
1315,2005-2009,0.13403424923067753
1316,2005-2009,0.12383818150783621
1319,2005-2009,0.1254561573608303
1320,2005-2009,0.13876767864402756
1321,2005-2009,0.15432388686665915
1322,2005-2009,0.16927008676669858
1328,2005-2009,0.19171733685947642
1339,2005-2009,0.16092238606790082
1340,2005-2009,0.16930512970646328
1341,2005-2009,0.17610737729564935
1342,2005-2009,0.16851049906269872
1344,2005-2009,0.1329648282422453
1345,2005-2009,0.14105021143263752
1346,2005-2009,0.13321224288256006
1348,2005-2009,0.11913991290391882
1349,2005-2009,0.1035618688416938
1350,2005-2009,0.11813315166174215
1351,2005-2009,0.0983309676044357
1352,2005-2009,0.09259107200548418
1353,2005-2009,0.08976219738698961
1354,2005-2009,0.08445474262840787
1355,2005-2009,0.08171427518261978
1356,2005-2009,0.08271006054796645
1357,2005-2009,0.09606327982537081
1358,2005-2009,0.09398080735103638
1359,2005-2009,0.10468160154414229
1360,2005-2009,0.07045355136336236
1361,2005-2009,0.07605801885154322
1377,2005-2009,0.13719463528659787
1379,2005-2009,0.10355551853282295
1380,2005-2009,0.10642777412527311
1381,2005-2009,0.09912363664784472
1382,2005-2009,0.11239412933531473
1383,2005-2009,0.10070403675348319
1384,2005-2009,0.11949347278831307
1385,2005-2009,0.1360388909940235
1386,2005-2009,0.14328298961024172
1393,2005-2009,0.16462644138728882
1400,2005-2009,0.13896304709962756
1401,2005-2009,0.13577156004709906
1410,2005-2009,0.1678336650450156
1412,2005-2009,0.16176336101407
1413,2005-2009,0.15819499692261055
1414,2005-2009,0.15033636137316822
1415,2005-2009,0.15055101274399854
1416,2005-2009,0.17245055929259073
1417,2005-2009,0.127281720023584
1418,2005-2009,0.13634126737702187
1419,2005-2009,0.1171589318661718
1420,2005-2009,0.10342679794750573
1421,2005-2009,0.1010366428500324
1422,2005-2009,0.09144341929914288
1423,2005-2009,0.09668867185239609
1424,2005-2009,0.10899323394644796
1425,2005-2009,0.0921477860891299
1426,2005-2009,0.07913464727369761
1427,2005-2009,0.0859823315715227
1428,2005-2009,0.09457749744559867
1429,2005-2009,0.10218488187611599
1430,2005-2009,0.10183433567385339
1447,2005-2009,0.09912707445407137
1448,2005-2009,0.11039307697919835
1449,2005-2009,0.13800474873325766
1450,2005-2009,0.12330088192613624
1452,2005-2009,0.11297305293899955
1453,2005-2009,0.1161005624212745
1454,2005-2009,0.11866529248748875
1455,2005-2009,0.12586983706088675
1456,2005-2009,0.11227231275881326
1462,2005-2009,0.13300981548183974
1465,2005-2009,0.1306039130437189
1466,2005-2009,0.1270425445815614
1468,2005-2009,0.1398131602210273
1471,2005-2009,0.17031484518497184
1476,2005-2009,0.14503996766790941
1477,2005-2009,0.1203948776377716
1479,2005-2009,0.10482309425849233
1480,2005-2009,0.11057194039515761
1481,2005-2009,0.09510462886467673
1482,2005-2009,0.10662167725367488
1483,2005-2009,0.12141140978602223
1484,2005-2009,0.12847178164163767
1485,2005-2009,0.1390952343525611
1486,2005-2009,0.1434437373407329
1487,2005-2009,0.13866588275265845
1488,2005-2009,0.13786313733805822
1489,2005-2009,0.1552379050498379
1490,2005-2009,0.21005544593119244
1491,2005-2009,0.19574425625747563
1492,2005-2009,0.10333065055806993
1493,2005-2009,0.0999530461817069
1494,2005-2009,0.08836549333102252
1495,2005-2009,0.08940409675130974
1496,2005-2009,0.08483510191830271
1497,2005-2009,0.09657521274476698
1498,2005-2009,0.07715118589531665
1499,2005-2009,0.0776455176756144
1500,2005-2009,0.08824290039834257
1502,2005-2009,0.10932503720896784
1518,2005-2009,0.09876576018578674
1520,2005-2009,0.09919023821261073
1521,2005-2009,0.09625912723073424
1522,2005-2009,0.10683306637158047
1523,2005-2009,0.11522619120222714
1528,2005-2009,0.14095719578009164
1529,2005-2009,0.14621951165745478
1533,2005-2009,0.1264651562363545
1535,2005-2009,0.14308752471764583
1536,2005-2009,0.13095720655803397
1537,2005-2009,0.12377637103015157
1538,2005-2009,0.13080304129839637
1539,2005-2009,0.191617496220186
1540,2005-2009,0.19344263466619677
1542,2005-2009,0.16628814644039774
1549,2005-2009,0.10671752606169356
1550,2005-2009,0.0971356151342723
1551,2005-2009,0.08280455421707544
1552,2005-2009,0.09386921102622645
1553,2005-2009,0.09634660534912776
1554,2005-2009,0.10131217976746286
1555,2005-2009,0.15045533884711268
1556,2005-2009,0.15915453763061835
1557,2005-2009,0.14552147533283402
1558,2005-2009,0.20309917765466765
1559,2005-2009,0.2030652193476346
1560,2005-2009,0.12744998532379226
1561,2005-2009,0.11703306368088198
1562,2005-2009,0.09849329503098825
1563,2005-2009,0.09422953432207018
1564,2005-2009,0.09399854008066123
1565,2005-2009,0.08794146618774823
1566,2005-2009,0.1013219956058161
1567,2005-2009,0.08470464436160537
1568,2005-2009,0.0752019417047244
1569,2005-2009,0.0829165206290389
1570,2005-2009,0.08777016404294953
1571,2005-2009,0.10404523359302612
1586,2005-2009,0.0957703834651393
1587,2005-2009,0.09180015268269827
1588,2005-2009,0.09157351798392607
1589,2005-2009,0.09057552905324784
1590,2005-2009,0.1011568317624156
1591,2005-2009,0.1342813624298061
1592,2005-2009,0.20192632464325547
1593,2005-2009,0.18272297099047968
1594,2005-2009,0.1648588809154611
1597,2005-2009,0.12765523716637012
1599,2005-2009,0.12428533920361694
1602,2005-2009,0.15250271902727236
1608,2005-2009,0.13475270211227483
1609,2005-2009,0.10543779907623409
1610,2005-2009,0.10850327889306373
1611,2005-2009,0.1113457524506635
1612,2005-2009,0.12537027593907282
1613,2005-2009,0.14034784690134125
1614,2005-2009,0.1489754037138692
1616,2005-2009,0.15106634741128716
1617,2005-2009,0.1360490203770588
1618,2005-2009,0.13375080495807454
1619,2005-2009,0.11140565407247986
1620,2005-2009,0.10451528841589844
1621,2005-2009,0.09654805380720881
1622,2005-2009,0.08756439120680226
1623,2005-2009,0.09261212546725037
1624,2005-2009,0.10183245963391184
1625,2005-2009,0.1487197671932787
1626,2005-2009,0.18180708254357694
1627,2005-2009,0.13519159948151308
1628,2005-2009,0.15811097835601814
1629,2005-2009,0.1270079695948056
1630,2005-2009,0.11279017692308771
1631,2005-2009,0.1056240873326339
1632,2005-2009,0.12275489172500322
1633,2005-2009,0.11177659177971039
1634,2005-2009,0.09702505954209815
1635,2005-2009,0.08824337659286806
1636,2005-2009,0.09803967094330714
1637,2005-2009,0.08669724353998005
1639,2005-2009,0.07356533967130653
1640,2005-2009,0.0641252172813239
1641,2005-2009,0.0616801812645197
1642,2005-2009,0.06413053239333287
1658,2005-2009,0.14867766639143232
1659,2005-2009,0.08914410054109137
1660,2005-2009,0.11568059992397586
1661,2005-2009,0.11147102549644816
1662,2005-2009,0.12430062668459632
1666,2005-2009,0.1065594527107926
1669,2005-2009,0.11006511763120069
1672,2005-2009,0.10870647455072933
1674,2005-2009,0.11075369426299257
1675,2005-2009,0.10540156043763436
1676,2005-2009,0.1168851928604399
1678,2005-2009,0.12290363748048662
1679,2005-2009,0.11208066689187755
1680,2005-2009,0.15381104687251576
1681,2005-2009,0.19203056807110308
1684,2005-2009,0.16832723609752878
1685,2005-2009,0.12869062409433654
1686,2005-2009,0.20101676288457332
1687,2005-2009,0.18061439802485132
1688,2005-2009,0.19307069489387496
1689,2005-2009,0.16851907649736322
1691,2005-2009,0.1496602212745916
1692,2005-2009,0.12619231959919908
1693,2005-2009,0.09623889856474982
1694,2005-2009,0.08959097684196189
1695,2005-2009,0.11034761793492438
1696,2005-2009,0.11701297656053221
1697,2005-2009,0.10672601103608244
1698,2005-2009,0.10947286423466149
1699,2005-2009,0.12349189556421156
1700,2005-2009,0.13488222310435785
1701,2005-2009,0.15358144139547497
1702,2005-2009,0.16070962087325702
1703,2005-2009,0.15112399684402147
1704,2005-2009,0.15218686589326785
1705,2005-2009,0.10765320079166964
1706,2005-2009,0.13636863581293612
1707,2005-2009,0.07948231927061236
1708,2005-2009,0.09104610754184089
1710,2005-2009,0.09603285853582416
1711,2005-2009,0.09790700999441027
1712,2005-2009,0.09795137160200044
1731,2005-2009,0.08590501336970698
1732,2005-2009,0.10784518038192434
1733,2005-2009,0.09002892725124917
1734,2005-2009,0.10413507013718439
1737,2005-2009,0.13570162857093027
1738,2005-2009,0.14604114297657528
1739,2005-2009,0.09530995677271191
1743,2005-2009,0.10381695713774257
1748,2005-2009,0.07945257255250776
1749,2005-2009,0.08066831825269426
1753,2005-2009,0.08474759880295121
1755,2005-2009,0.07851868389168076
1756,2005-2009,0.08311030223260543
1757,2005-2009,0.07143577401490583
1758,2005-2009,0.08115368979432133
1759,2005-2009,0.07631671414921089
1760,2005-2009,0.08179501150705917
1761,2005-2009,0.08710523382161517
1762,2005-2009,0.08666141334373514
1764,2005-2009,0.07791279934732347
1765,2005-2009,0.08013429919536293
1766,2005-2009,0.08037956413453179
1767,2005-2009,0.08244580608602883
1769,2005-2009,0.08895647643512392
1770,2005-2009,0.08935745655229033
1771,2005-2009,0.08253799357637734
1772,2005-2009,0.0758990795357123
1773,2005-2009,0.07180549504090998
1774,2005-2009,0.06727813130671707
1775,2005-2009,0.06658390302335923
1776,2005-2009,0.06634445177157769
1777,2005-2009,0.06057186652358571
1778,2005-2009,0.057073075961708596
1779,2005-2009,0.054228474215990356
1782,2005-2009,0.05598958577542055
1783,2005-2009,0.056640229843877586
1803,2005-2009,0.07662703884963827
1804,2005-2009,0.07083944922905606
1805,2005-2009,0.056418567510685406
1806,2005-2009,0.06158105494937351
1807,2005-2009,0.06523518481887146
1808,2005-2009,0.0730282136504729
1809,2005-2009,0.0646312291724574
1815,2005-2009,0.09018769057129963
1816,2005-2009,0.08483440225736935
1819,2005-2009,0.06946856940706983
1820,2005-2009,0.06381953797678103
1821,2005-2009,0.06284744728879936
1822,2005-2009,0.05399280284335107
1823,2005-2009,0.05821179988114895
1824,2005-2009,0.06203076946574468
1825,2005-2009,0.05666447911044761
1826,2005-2009,0.05910161751603266
1827,2005-2009,0.049194640422808425
1828,2005-2009,0.042315570400281596
1829,2005-2009,0.04381448380809986
1830,2005-2009,0.04486876588187781
1831,2005-2009,0.05269028793678954
1832,2005-2009,0.05381009336255496
1833,2005-2009,0.05543632128726929
1834,2005-2009,0.05538905323667774
1835,2005-2009,0.053176872268247515
1836,2005-2009,0.05490016798333241
1837,2005-2009,0.052863232066408944
1838,2005-2009,0.05543926744430483
1839,2005-2009,0.05931982318565769
1840,2005-2009,0.061965392411871954
1841,2005-2009,0.061361283605119256
1842,2005-2009,0.05859248025666851
1843,2005-2009,0.05085912311734134
1844,2005-2009,0.0525544500135862
1845,2005-2009,0.05367966171413363
1846,2005-2009,0.05291145726901934
1847,2005-2009,0.05115201636110729
1848,2005-2009,0.0458342735920646
1849,2005-2009,0.04308093038385466
1850,2005-2009,0.04073572683332392
1851,2005-2009,0.04188408414371033
1852,2005-2009,0.04214527656185374
1853,2005-2009,0.03176060196338618
1854,2005-2009,0.039834544425257336
1855,2005-2009,0.039306673920186275
1856,2005-2009,0.04658345222838789
1875,2005-2009,0.0741585286611809
1876,2005-2009,0.05915448417568246
1877,2005-2009,0.04839872739445138
1878,2005-2009,0.040339852870320055
1879,2005-2009,0.03611088948563189
1880,2005-2009,0.03667429478027618
1881,2005-2009,0.03350891990903007
1882,2005-2009,0.04082383735020447
1884,2005-2009,0.0532652089646794
1892,2005-2009,0.06530516849333264
1895,2005-2009,0.04582718340420788
1896,2005-2009,0.04662882159107702
1897,2005-2009,0.034817812420698056
1898,2005-2009,0.03588951848890366
1899,2005-2009,0.03567887765637228
1900,2005-2009,0.03588328987155711
1901,2005-2009,0.029520017430152666
1902,2005-2009,0.030789040238324194
1903,2005-2009,0.03208552833378519
1904,2005-2009,0.033396161653646485
1905,2005-2009,0.034703990073019206
1906,2005-2009,0.037532896874602546
1907,2005-2009,0.04299224461438019
1908,2005-2009,0.04229250813553779
1909,2005-2009,0.039134137685608535
1910,2005-2009,0.03979337569585052
1911,2005-2009,0.04671765021199296
1912,2005-2009,0.046852764873663987
1913,2005-2009,0.04553077043700736
1914,2005-2009,0.03958246526501814
1915,2005-2009,0.038771105687195336
1916,2005-2009,0.03770082158966325
1917,2005-2009,0.03642626257398632
1918,2005-2009,0.03500892555342994
1919,2005-2009,0.0335070434038287
1920,2005-2009,0.03196993127484199
1921,2005-2009,0.03030360528740723
1922,2005-2009,0.028561818566849605
1923,2005-2009,0.03003218192785045
1924,2005-2009,0.026738443527744328
1925,2005-2009,0.0265215831327664
1926,2005-2009,0.03117507973805234
1927,2005-2009,0.04117845642952552
1928,2005-2009,0.04676771204389094
1950,2005-2009,0.03246904707573348
1951,2005-2009,0.02849398165504683
1952,2005-2009,0.0339696298847638
1953,2005-2009,0.02995377974834652
1954,2005-2009,0.03636837920641206
1967,2005-2009,0.03244335286755655
1968,2005-2009,0.028906360863222437
1969,2005-2009,0.027840577376291753
1970,2005-2009,0.03069424724172814
1971,2005-2009,0.03221651655963932
1972,2005-2009,0.03313408910883635
1973,2005-2009,0.03228802373641029
1974,2005-2009,0.033044931437177294
1975,2005-2009,0.034496352853489225
1976,2005-2009,0.0359540782060096
1977,2005-2009,0.03739065320542657
1978,2005-2009,0.038766422153320684
1979,2005-2009,0.040027971486698094
1980,2005-2009,0.0411155725660688
1981,2005-2009,0.04197400434590683
1982,2005-2009,0.04255852306947776
1983,2005-2009,0.042834840064169544
1984,2005-2009,0.042778637276380885
1985,2005-2009,0.042378819874841975
1986,2005-2009,0.04164331034132644
1987,2005-2009,0.0406030455708313
1988,2005-2009,0.0393103117254056
1989,2005-2009,0.03783078053172458
1990,2005-2009,0.03623276720732464
1991,2005-2009,0.03457880158528889
1992,2005-2009,0.03292193402025012
1993,2005-2009,0.031305775511136565
1994,2005-2009,0.030590340748926
1995,2005-2009,0.029400670389939227
1996,2005-2009,0.026108014409693972
1997,2005-2009,0.027451207665666076
1998,2005-2009,0.028258617613063204
2024,2005-2009,0.032653983604972396
2025,2005-2009,0.02966663183316138
2027,2005-2009,0.04012048462968594
2028,2005-2009,0.04745997800316655
2039,2005-2009,0.03543278810116108
2040,2005-2009,0.03136661218721632
2041,2005-2009,0.032250798164555
2044,2005-2009,0.037476274908610246
2045,2005-2009,0.03671122856060705
2046,2005-2009,0.03602425918238682
2047,2005-2009,0.03863253368347552
2048,2005-2009,0.03925192309718225
2049,2005-2009,0.040925912883047595
2050,2005-2009,0.041809590036998655
2051,2005-2009,0.04310814916376806
2052,2005-2009,0.04417751828853268
2053,2005-2009,0.04496172108677096
2054,2005-2009,0.04541808213846552
2055,2005-2009,0.045516003689794575
2056,2005-2009,0.045237538298976566
2057,2005-2009,0.044582705521869534
2058,2005-2009,0.04357594377780788
2059,2005-2009,0.04226779155829294
2060,2005-2009,0.04072880873715078
2061,2005-2009,0.03903799961856618
2062,2005-2009,0.03727118033747913
2063,2005-2009,0.03549365055951448
2064,2005-2009,0.033757679676791295
2065,2005-2009,0.032102643675621205
2066,2005-2009,0.03052493525329014
2067,2005-2009,0.028988923620359625
2068,2005-2009,0.030864014228396987
2069,2005-2009,0.03225502162685716
2100,2005-2009,0.046318822404173454
2111,2005-2009,0.038075922647450654
2112,2005-2009,0.0348641916535263
2113,2005-2009,0.03587507620478242
2114,2005-2009,0.038666006940480294
2116,2005-2009,0.04027579398622548
2117,2005-2009,0.040791662035124625
2118,2005-2009,0.04161913302282623
2119,2005-2009,0.044301620169833175
2120,2005-2009,0.04611126764323386
2121,2005-2009,0.04551498523421744
2122,2005-2009,0.04629835376949055
2123,2005-2009,0.04638375032029471
2124,2005-2009,0.047376328928228024
2125,2005-2009,0.04801744700393558
2126,2005-2009,0.04826970245942044
2127,2005-2009,0.04810968697750383
2128,2005-2009,0.04753152514416743
2129,2005-2009,0.04655481232593293
2130,2005-2009,0.045229422095744536
2131,2005-2009,0.0436312981581234
2132,2005-2009,0.041850000115236194
2133,2005-2009,0.039973951847959356
2134,2005-2009,0.038079545730780366
2135,2005-2009,0.036226213420756874
2136,2005-2009,0.03445611867778371
2137,2005-2009,0.03279608277094162
2138,2005-2009,0.031223193018850688
2139,2005-2009,0.029901636824415663
2140,2005-2009,0.03207089179771988
2141,2005-2009,0.035255082154143906
2171,2005-2009,0.04336474146629663
2181,2005-2009,0.049083123706684294
2182,2005-2009,0.0441864413270035
2183,2005-2009,0.03959665036662621
2184,2005-2009,0.03774082028189299
2186,2005-2009,0.041029452032526476
2187,2005-2009,0.04139838043659047
2188,2005-2009,0.04207227100631813
2189,2005-2009,0.04403395504875851
2191,2005-2009,0.0494098003328524
2193,2005-2009,0.04959093434846663
2194,2005-2009,0.04997658964067735
2195,2005-2009,0.04975101103253566
2196,2005-2009,0.05057940945325548
2197,2005-2009,0.05098084329492541
2198,2005-2009,0.05092842076228269
2199,2005-2009,0.05041464962652807
2200,2005-2009,0.04945815470195269
2201,2005-2009,0.048110173416378486
2202,2005-2009,0.04645224431064769
2203,2005-2009,0.044583364077894344
2204,2005-2009,0.04260270699178517
2205,2005-2009,0.04059567135130028
2206,2005-2009,0.038627171629423515
2207,2005-2009,0.03674123896082444
2208,2005-2009,0.03496408213098609
2209,2005-2009,0.03330813073543345
2210,2005-2009,0.03174518524151785
2211,2005-2009,0.0300213227853978
2212,2005-2009,0.0306720972850146
2213,2005-2009,0.03453946781095988
2214,2005-2009,0.03542028524971421
2240,2005-2009,0.04234994346369472
2241,2005-2009,0.04119706879756229
2250,2005-2009,0.06144518045344907
2254,2005-2009,0.04399950513826619
2255,2005-2009,0.04057457048902853
2257,2005-2009,0.04121125453656184
2258,2005-2009,0.04174336826031002
2259,2005-2009,0.042019186955130516
2260,2005-2009,0.04432715998083903
2261,2005-2009,0.0450551784634791
2262,2005-2009,0.04994381941226775
2263,2005-2009,0.05235089681478462
2264,2005-2009,0.053605558082032566
2265,2005-2009,0.052501358643342794
2266,2005-2009,0.05292063448771434
2267,2005-2009,0.05301773247740577
2268,2005-2009,0.05356442514639288
2269,2005-2009,0.05360716838392884
2270,2005-2009,0.053141465747679306
2271,2005-2009,0.05219103888044832
