grid_cell,metric,trend_mean,trend_l95,trend_u95,p_pos,sig95
664,corrected_richness,1.3448745255862964,1.1419790230697895,1.5172458075021258,1,TRUE
665,corrected_richness,1.3838239602411473,1.1858450813475743,1.5411465760638452,1,TRUE
666,corrected_richness,1.312714564571576,1.1265210565759285,1.4944379977381563,1,TRUE
696,corrected_richness,1.1077633581336488,0.8510134564524402,1.3982499663772239,1,TRUE
698,corrected_richness,0.9852071731889868,0.7347596881695116,1.2294304483148766,1,TRUE
699,corrected_richness,0.9589530866139369,0.7367988045944702,1.1941126421200459,1,TRUE
700,corrected_richness,1.7502311871458134,1.3942134287672214,2.0418762216406194,1,TRUE
701,corrected_richness,1.5090455815211314,1.180304202717267,1.8008931270943926,1,TRUE
702,corrected_richness,1.0163107966119689,0.730397506816873,1.345587590492299,1,TRUE
704,corrected_richness,1.0730193796218626,0.844721025770318,1.3227400549891466,1,TRUE
705,corrected_richness,1.2477130809112686,0.966207837213784,1.5083481037040725,1,TRUE
706,corrected_richness,1.5429717894431358,1.3247843777757962,1.7577765601198683,1,TRUE
708,corrected_richness,1.190678708596959,1.0324052281063538,1.4047099638089877,1,TRUE
710,corrected_richness,1.1123585619167469,0.9387497811939276,1.3170663777155596,1,TRUE
711,corrected_richness,1.1948429461696812,1.0060510703826968,1.3893327614894349,1,TRUE
712,corrected_richness,1.0270853739080734,0.8456724970279398,1.22169796416684,1,TRUE
716,corrected_richness,1.0598418968892211,0.8397767071941764,1.3386281774576916,1,TRUE
717,corrected_richness,0.8986106348944091,0.6898170237426523,1.0757744237999465,1,TRUE
735,corrected_richness,1.2150107953672484,1.0541676426314166,1.4072633441439886,1,TRUE
736,corrected_richness,1.3196044457617855,1.131356401450778,1.4649687722231912,1,TRUE
737,corrected_richness,1.2879936329838644,1.1290164629658106,1.4751280407406338,1,TRUE
738,corrected_richness,1.271645747721782,1.0857198645429278,1.48772348391484,1,TRUE
772,corrected_richness,0.8939107067038642,0.6850806074021851,1.1100004110892945,1,TRUE
773,corrected_richness,0.8923454350339253,0.7184252238508987,1.0949760695891781,1,TRUE
774,corrected_richness,1.3048831711541684,1.0755588278246482,1.5376511253458074,1,TRUE
775,corrected_richness,1.1468756872024999,0.9792423623710419,1.3075184241425561,1,TRUE
776,corrected_richness,1.2754422544349324,1.109240978619821,1.4347363836068832,1,TRUE
777,corrected_richness,1.5167909320753277,1.2920869173854506,1.7096140780263616,1,TRUE
778,corrected_richness,1.2232095416750133,1.0540278332380082,1.4022752367202627,1,TRUE
783,corrected_richness,0.6929965114540433,0.5248391815670441,0.8662663767360974,1,TRUE
784,corrected_richness,0.6496253597900012,0.4979907184176883,0.8452337490745278,1,TRUE
785,corrected_richness,0.703360007177953,0.4899818506029133,0.87767149581708,1,TRUE
787,corrected_richness,0.9189394642053221,0.7739837736702061,1.0937253940026521,1,TRUE
788,corrected_richness,0.800091941575818,0.6245035421047269,0.9777825588695729,1,TRUE
804,corrected_richness,1.124938801520407,0.9657401744279444,1.3793510562785407,1,TRUE
805,corrected_richness,1.1553972118195812,0.890545786827473,1.3764437317024216,1,TRUE
806,corrected_richness,1.1121105950848342,0.7939051853191484,1.3591663836820926,1,TRUE
807,corrected_richness,1.0100605494779618,0.7941054080524701,1.2878329589902837,1,TRUE
808,corrected_richness,0.9998923631090435,0.8047682680038274,1.2698718319875664,1,TRUE
809,corrected_richness,1.1847974167315904,1.0069382851408335,1.3328570749848743,1,TRUE
810,corrected_richness,1.215349174741172,1.0126815629252004,1.4094476169149697,1,TRUE
811,corrected_richness,1.2954855498736915,1.0953838130859315,1.4743575139338383,1,TRUE
812,corrected_richness,1.418328578444979,1.2070863609677482,1.6299778913672516,1,TRUE
813,corrected_richness,1.391577032256385,1.1927383332647115,1.5960327419855804,1,TRUE
845,corrected_richness,1.1656934573359403,0.9734774130623901,1.3858997817309529,1,TRUE
846,corrected_richness,1.2448470663705358,0.8111975740408452,1.6045069271228698,1,TRUE
847,corrected_richness,0.9859449111305875,0.8404017417242534,1.1511927961399604,1,TRUE
848,corrected_richness,0.9919092717844278,0.8084186115384651,1.1754810705381478,1,TRUE
849,corrected_richness,1.0508520413216125,0.882676547262687,1.216365954069825,1,TRUE
850,corrected_richness,0.997189850861997,0.8139306972683839,1.165157748010182,1,TRUE
851,corrected_richness,1.0145905265312802,0.8154697051942127,1.183718263494477,1,TRUE
854,corrected_richness,0.8624523154047603,0.6700438555734493,1.0829919523476903,1,TRUE
855,corrected_richness,0.8463860628913898,0.6592589527443952,1.0660506847347033,1,TRUE
856,corrected_richness,0.9104640888291602,0.7377169892486823,1.0974607549788014,1,TRUE
857,corrected_richness,0.9818860627244418,0.8194681150740047,1.181746709483407,1,TRUE
858,corrected_richness,1.0449063990329999,0.8528313560659434,1.2785811697329212,1,TRUE
859,corrected_richness,1.0220705110815855,0.8323449259339719,1.2484754177926702,1,TRUE
860,corrected_richness,1.0750760992618174,0.8486432420839164,1.3315745174918898,1,TRUE
876,corrected_richness,1.091671875919401,0.8917693642031183,1.3399210219723257,1,TRUE
877,corrected_richness,1.234499460202982,1.0733129011072315,1.4013237650975456,1,TRUE
878,corrected_richness,1.2369502427746166,1.0745425881999593,1.3973614922523825,1,TRUE
879,corrected_richness,1.236909359223876,1.093742100023513,1.3916142798611917,1,TRUE
881,corrected_richness,1.1889714525608512,1.0417846353258977,1.3229370943945082,1,TRUE
882,corrected_richness,1.2869308701508506,1.1292689556763478,1.4396024482659742,1,TRUE
883,corrected_richness,1.332982516232752,1.1808642222083268,1.4995830056052986,1,TRUE
884,corrected_richness,0.9036168069932495,0.6489510754893822,1.1312650265487594,1,TRUE
885,corrected_richness,1.2152442430667443,1.0123063297315347,1.4345958383856063,1,TRUE
916,corrected_richness,1.1920437103930854,0.9936661942170437,1.4246503761455143,1,TRUE
917,corrected_richness,1.164848458529456,0.9571297124084974,1.4201830371694606,1,TRUE
918,corrected_richness,1.689389899205462,1.385381809515086,1.9243261807709071,1,TRUE
919,corrected_richness,1.5745500969129003,1.2545905155707127,1.8001271074534748,1,TRUE
920,corrected_richness,1.338428240547074,1.0156989506718017,1.577282823829029,1,TRUE
921,corrected_richness,0.8217996542647634,0.5966022280006231,1.0801466061576253,1,TRUE
922,corrected_richness,0.8120438487337078,0.5690314546558404,1.0919084922370668,1,TRUE
923,corrected_richness,0.9009645527851591,0.7336469178128758,1.1129850977948248,1,TRUE
926,corrected_richness,0.9153172603648073,0.7224082134772405,1.169484802772762,1,TRUE
927,corrected_richness,0.9942961606809982,0.8006096847036231,1.191970663561184,1,TRUE
929,corrected_richness,1.0261343781333145,0.8385117525301091,1.24226679285408,1,TRUE
930,corrected_richness,1.133596736988546,0.870867407832877,1.3599400741998227,1,TRUE
931,corrected_richness,1.0793123732539234,0.8356193427950626,1.299508793952753,1,TRUE
947,corrected_richness,1.0309857525408685,0.8708896994279206,1.2180670373723308,1,TRUE
948,corrected_richness,1.0842361239302967,0.9168588415044074,1.2698714497584374,1,TRUE
949,corrected_richness,1.1620921123089754,1.0205565596971244,1.3242839985506938,1,TRUE
950,corrected_richness,1.1857793401350225,1.0367294670426026,1.3423453547126323,1,TRUE
951,corrected_richness,1.218771665015602,1.06143264241246,1.3799696729759487,1,TRUE
952,corrected_richness,1.2459395917058929,1.0928997919367627,1.4305547896684558,1,TRUE
953,corrected_richness,1.2780619126131918,1.1065937170512612,1.4783934640970224,1,TRUE
955,corrected_richness,1.1661068734191578,1.0032609253629894,1.3537095449399095,1,TRUE
956,corrected_richness,1.2327749565598918,1.0490999368271523,1.486622614644759,1,TRUE
985,corrected_richness,1.5059311913946867,1.1615591565185062,1.7852640423298038,1,TRUE
986,corrected_richness,1.5164892828326486,1.17589174152391,1.8105252758459935,1,TRUE
987,corrected_richness,1.46210269096273,1.1026478774870574,1.7340228410169507,1,TRUE
988,corrected_richness,1.1141926802428856,0.8422211490804888,1.301454942044902,1,TRUE
989,corrected_richness,1.1726657253424628,0.8957089768282471,1.3736865009089418,1,TRUE
991,corrected_richness,0.8911627246526845,0.6977778897445943,1.0531644479610023,1,TRUE
992,corrected_richness,0.9327823251763057,0.731890792009806,1.100261547406405,1,TRUE
993,corrected_richness,0.8928190252864086,0.6874188601687139,1.086190709261232,1,TRUE
994,corrected_richness,0.7971217284846778,0.6221975817969954,0.9992952049323134,1,TRUE
995,corrected_richness,0.8444567572986263,0.6543272786495961,1.0677080030834458,1,TRUE
996,corrected_richness,0.8197601042343294,0.6349599691231527,1.063050344410366,1,TRUE
997,corrected_richness,0.8152985390548458,0.6540263956141626,1.0015395498820867,1,TRUE
999,corrected_richness,0.836035009281722,0.6514115151432226,1.0635353379858294,1,TRUE
1001,corrected_richness,1.0843098385524732,0.9314754202016028,1.2944088459868,1,TRUE
1002,corrected_richness,1.078616796754138,0.9220201565375136,1.2688432124673814,1,TRUE
1003,corrected_richness,1.1344062404163044,0.9643567018724678,1.3438716439967908,1,TRUE
1018,corrected_richness,1.1849167994896785,1.017994752028488,1.3793961586980972,1,TRUE
1019,corrected_richness,1.1654513673567912,1.0108602622825151,1.3408107933294184,1,TRUE
1020,corrected_richness,1.1289197801718518,0.9622129279713868,1.2962102501688986,1,TRUE
1021,corrected_richness,1.0565790812713614,0.8966501015985071,1.2074024434172548,1,TRUE
1022,corrected_richness,1.245544502667292,1.0769982187335172,1.4382539653484787,1,TRUE
1023,corrected_richness,1.2496586719124028,1.0873953218546484,1.4414160944908037,1,TRUE
1025,corrected_richness,1.220100367189062,1.0671690620277305,1.399346609626616,1,TRUE
1026,corrected_richness,1.2582212729463524,1.1056376200200138,1.40821789503872,1,TRUE
1027,corrected_richness,1.2904948376116618,1.1465240082802886,1.4388900058741896,1,TRUE
1028,corrected_richness,1.3160389108922934,1.173412012429832,1.4741069964760003,1,TRUE
1029,corrected_richness,1.340782584138127,1.169647041835667,1.517665097032498,1,TRUE
1055,corrected_richness,1.1395674180317,0.854942862135817,1.4669723935496615,1,TRUE
1057,corrected_richness,1.2183679020056886,0.9528614984149935,1.505248738524854,1,TRUE
1058,corrected_richness,1.310092898410368,1.0254540142434727,1.6631223659652965,1,TRUE
1061,corrected_richness,0.9557034293202747,0.7461479484980384,1.1708499723009553,1,TRUE
1063,corrected_richness,0.9842546399805281,0.7761468982682875,1.177712236348571,1,TRUE
1064,corrected_richness,1.0474991032391598,0.85189908370598455,1.2560254688332166,1,TRUE
1065,corrected_richness,1.0088157211602695,0.816678663009492,1.2000352078331085,1,TRUE
1066,corrected_richness,0.9666429656378136,0.7701630889712481,1.173653207969892,1,TRUE
1068,corrected_richness,1.2554395258210393,0.9558496090622783,1.5095925491742268,1,TRUE
1069,corrected_richness,1.1910470725113789,0.9131720648390762,1.4151453936386773,1,TRUE
1070,corrected_richness,1.1185291838193885,0.8515901606094424,1.3283710350990166,1,TRUE
1073,corrected_richness,1.2672876556252626,0.9939507053829463,1.478946383876006,1,TRUE
1075,corrected_richness,1.268604664524318,1.0085854799913336,1.501306811503071,1,TRUE
1076,corrected_richness,1.241814226281317,0.9993115733521308,1.4454554214142075,1,TRUE
1089,corrected_richness,1.0531042430932818,0.8387763796324832,1.223771657505663,1,TRUE
1090,corrected_richness,1.0576875715939902,0.8385644393948292,1.2139938266666868,1,TRUE
1091,corrected_richness,1.0191442852611399,0.7765979232102647,1.1910797993793842,1,TRUE
1092,corrected_richness,0.9852554459737355,0.7622378039846015,1.1878099279915026,1,TRUE
1093,corrected_richness,1.01503412832614,0.8230216546662099,1.2160867144464687,1,TRUE
1094,corrected_richness,1.045030072494352,0.876671371815637,1.2877190716009421,1,TRUE
1095,corrected_richness,1.1024171003802357,0.9198312425555423,1.2662576931105682,1,TRUE
1096,corrected_richness,1.040776846625723,0.8403335079586781,1.18279424795131,1,TRUE
1097,corrected_richness,1.016311124182733,0.8182289142181884,1.1589486558170892,1,TRUE
1098,corrected_richness,1.0501377772549203,0.8654524979429179,1.1848980573295065,1,TRUE
1099,corrected_richness,1.0218321087950673,0.8562972831655535,1.1618731444324704,1,TRUE
1100,corrected_richness,1.0545277380800069,0.9040308383992784,1.2052827747775228,1,TRUE
1101,corrected_richness,1.1829711966714362,0.991106672082384,1.3737429654336,1,TRUE
1103,corrected_richness,1.189385433665494,1.0208230524894886,1.3412402642291488,1,TRUE
1125,corrected_richness,1.4578937362177342,1.1639153882600641,1.6573648099341187,1,TRUE
1126,corrected_richness,1.4846984529386626,1.184890138701683,1.6818732602748376,1,TRUE
1127,corrected_richness,1.4837981074775082,1.1935143968041173,1.6852459231980095,1,TRUE
1128,corrected_richness,1.5035429022388933,1.1563028372121664,1.7622136317025652,1,TRUE
1129,corrected_richness,1.583992693453564,1.215453583063615,1.8852893798541293,1,TRUE
1130,corrected_richness,1.140667299011975,0.8340402968312863,1.3588024696745322,1,TRUE
1131,corrected_richness,0.9075469483332148,0.6981340751711784,1.103142457840074,1,TRUE
1132,corrected_richness,0.8883833360394983,0.7135892085837426,1.063269408817228,1,TRUE
1133,corrected_richness,0.8357473542598908,0.6487408059298883,1.03451434531204,1,TRUE
1134,corrected_richness,0.8027216461726376,0.5922442664259302,1.0245438477399524,1,TRUE
1136,corrected_richness,0.7361097857315951,0.541036037187677,0.9861505386967551,1,TRUE
1137,corrected_richness,0.7568938487378222,0.5936105530008184,1.0073070668716007,1,TRUE
1138,corrected_richness,0.8303584331134244,0.647178450847765,1.0756503166058358,1,TRUE
1139,corrected_richness,0.8476695736675263,0.6640419727011897,1.0922340898129281,1,TRUE
1140,corrected_richness,0.8609999599212022,0.6718267884370603,1.086013904867525,1,TRUE
1141,corrected_richness,0.8286838538465237,0.6332440890738851,1.0441963376858698,1,TRUE
1142,corrected_richness,0.7032954645377101,0.5098793548902036,0.9207910507550691,1,TRUE
1143,corrected_richness,0.7319750108368206,0.5313698073108821,0.9615537849467481,1,TRUE
1144,corrected_richness,1.1883184192412146,0.933259988731438,1.4297275070379898,1,TRUE
1145,corrected_richness,1.0833859907577679,0.8427328506791046,1.3727701836656583,1,TRUE
1161,corrected_richness,1.1513402470543104,0.9213524324043757,1.3642175401325862,1,TRUE
1162,corrected_richness,1.1099827891570795,0.8687907789781582,1.3700686753096285,1,TRUE
1163,corrected_richness,1.1028626090552753,0.865346576131115,1.3401141677428077,1,TRUE
1164,corrected_richness,1.1006820926092562,0.9166763495222915,1.2609683206024662,1,TRUE
1165,corrected_richness,1.2635021413510916,1.091734206060525,1.4425123271541351,1,TRUE
1166,corrected_richness,1.252004052235654,1.1021757789804631,1.4513289135983674,1,TRUE
1167,corrected_richness,1.2693598566054525,1.1263420003989912,1.465469064878543,1,TRUE
1168,corrected_richness,1.3428336304502484,1.179839163532467,1.5042695382490434,1,TRUE
1169,corrected_richness,1.398156300139182,1.2223879363336718,1.5637551343608678,1,TRUE
1170,corrected_richness,1.383856772579192,1.2260395130760118,1.5370999690792415,1,TRUE
1171,corrected_richness,1.3772815060100643,1.2190161807898239,1.574584786694701,1,TRUE
1172,corrected_richness,1.374238731942495,1.2323859410421034,1.5537699788846369,1,TRUE
1173,corrected_richness,1.358765426268131,1.2536076149024717,1.5116522764078426,1,TRUE
1175,corrected_richness,1.3553220292118244,1.2046716219140519,1.5382638057320646,1,TRUE
1196,corrected_richness,1.6812354549323922,1.424642305564695,1.9445472791670757,1,TRUE
1197,corrected_richness,1.6608412768899483,1.4192894281389619,1.9334674976539008,1,TRUE
1198,corrected_richness,1.664352906822888,1.430051692046519,1.9461095042960332,1,TRUE
1199,corrected_richness,1.6169589419778925,1.3815667104974119,1.8959604827944094,1,TRUE
1200,corrected_richness,1.7058546634141105,1.4708438373274502,1.9656594879140339,1,TRUE
1201,corrected_richness,1.471459284273288,1.2573275774187418,1.7514085880409267,1,TRUE
1202,corrected_richness,1.232935559146119,1.015615022259255,1.4745866506595673,1,TRUE
1203,corrected_richness,1.3890967111757633,1.1848483448456226,1.648578021943265,1,TRUE
1204,corrected_richness,1.1134550262493035,0.9097673541324723,1.3231200532208058,1,TRUE
1205,corrected_richness,1.117060721819638,0.8713932057743708,1.3363063919332645,1,TRUE
1206,corrected_richness,1.1521806346212955,0.9177786297632059,1.3446578013309947,1,TRUE
1207,corrected_richness,1.1868462394224972,0.9633054686088591,1.3683476771142118,1,TRUE
1208,corrected_richness,1.3165458244545472,1.0751092569169904,1.5284459975472098,1,TRUE
1209,corrected_richness,1.338714208284894,1.1103146023300778,1.5474520040370594,1,TRUE
1210,corrected_richness,1.120915674267708,0.9109157323179015,1.3257587361793939,1,TRUE
1211,corrected_richness,1.233871208796562,1.021322443897738,1.478643723267871,1,TRUE
1212,corrected_richness,1.2723352110484576,1.058537630003868,1.480893405478963,1,TRUE
1213,corrected_richness,1.2461730906234099,1.038113378164149,1.486869803896526,1,TRUE
1214,corrected_richness,1.1025564491682394,0.8994252986815646,1.3778049985946867,1,TRUE
1215,corrected_richness,0.9865107745383169,0.7901563606401267,1.207498692923868,1,TRUE
1216,corrected_richness,1.003497129293607,0.8097658864964801,1.2143406983693867,1,TRUE
1234,corrected_richness,0.9446073912541498,0.7864447040739532,1.1456037852991672,1,TRUE
1235,corrected_richness,0.9722005035594119,0.8071019444323427,1.1619711313647012,1,TRUE
1236,corrected_richness,0.9925776816974701,0.8182794520954554,1.1880619546196605,1,TRUE
1237,corrected_richness,1.0591823949243508,0.8890048114573059,1.2261633970407733,1,TRUE
1238,corrected_richness,1.084193716374668,0.9067490219886759,1.25064696625577,1,TRUE
1239,corrected_richness,1.1316659726272151,0.9590080302097015,1.2825392842924697,1,TRUE
1240,corrected_richness,1.0736484464168548,0.8611605978377109,1.2198035252429786,1,TRUE
1241,corrected_richness,1.0940209511909944,0.9236436077627549,1.2240685690751376,1,TRUE
1242,corrected_richness,1.1472310667828782,0.9720157850801245,1.2524707704527724,1,TRUE
1243,corrected_richness,1.165372562026172,1.0077969314427,1.3154522323815458,1,TRUE
1244,corrected_richness,1.141576938198696,0.9720627444942097,1.2802763697396355,1,TRUE
1245,corrected_richness,1.1368640882230336,0.9425263562411522,1.2867579267370846,1,TRUE
1246,corrected_richness,1.1552255649429843,0.934483685794666,1.327993944324086,1,TRUE
1247,corrected_richness,1.163309713931696,0.9648813810504655,1.3377269979294533,1,TRUE
1248,corrected_richness,1.2467389912385538,1.038197976428567,1.396732380004804,1,TRUE
1249,corrected_richness,1.301639651860927,1.0917578665850822,1.4871146893299223,1,TRUE
1268,corrected_richness,1.834160954778269,1.488707672460494,2.0933659124666586,1,TRUE
1269,corrected_richness,1.7405424473437654,1.4845909952293292,2.0093170875771804,1,TRUE
1270,corrected_richness,1.9428566408322236,1.655462502145622,2.2207376940704457,1,TRUE
1271,corrected_richness,1.7151286271319521,1.4155744375552137,1.9883750685414332,1,TRUE
1272,corrected_richness,1.35996868322865,1.1354405873398326,1.6122655243298367,1,TRUE
1273,corrected_richness,1.282377002711933,1.0235083021787634,1.526087068827617,1,TRUE
1274,corrected_richness,1.1223094928935793,0.8871068877153677,1.3421530303941627,1,TRUE
1275,corrected_richness,1.1493055080308774,0.8700326448779413,1.3828286098456675,1,TRUE
1276,corrected_richness,1.0806436751636135,0.8166477926736354,1.325441036971713,1,TRUE
1277,corrected_richness,0.8522776371278763,0.6545655787391184,1.0423310199342488,1,TRUE
1279,corrected_richness,0.9736758240553521,0.7380258895396932,1.2010851358222316,1,TRUE
1280,corrected_richness,1.1743535614880476,0.8685694181920257,1.4201541789507155,1,TRUE
1281,corrected_richness,1.1447968484393969,0.8647998488487818,1.4002948336647612,1,TRUE
1282,corrected_richness,1.1408092999946369,0.8794830415504024,1.3725321332817506,1,TRUE
1283,corrected_richness,1.141202891346713,0.9079742555444742,1.4111040242258743,1,TRUE
1284,corrected_richness,0.9076012560841067,0.7154834368909813,1.1341681926108518,1,TRUE
1285,corrected_richness,1.04819572692553,0.8487062689453275,1.3102089057862771,1,TRUE
1286,corrected_richness,1.0207615937256946,0.8378536033055295,1.2553969404671457,1,TRUE
1287,corrected_richness,1.0255431458625142,0.8172385618607814,1.2877262095556892,1,TRUE
1288,corrected_richness,1.0375405461216443,0.8276155959481486,1.3189004028360243,1,TRUE
1289,corrected_richness,1.0286037407793829,0.8096609559803006,1.28977460544212,1,TRUE
1305,corrected_richness,1.0492781081415423,0.8753858605567719,1.205777336708058,1,TRUE
1306,corrected_richness,1.0695409313537396,0.9313739452987856,1.2234198726382095,1,TRUE
1307,corrected_richness,1.05783366737216,0.9038130944808452,1.2165256974916459,1,TRUE
1308,corrected_richness,0.9704509210047266,0.7948676254188753,1.2052547388673887,1,TRUE
1309,corrected_richness,1.0741487477018217,0.8961989166739216,1.2675306959958657,1,TRUE
1312,corrected_richness,1.2090124324751552,1.0169364617158303,1.4200989986862318,1,TRUE
1313,corrected_richness,1.1400407515744486,0.9054630918246112,1.3452381898370804,1,TRUE
1314,corrected_richness,1.2537167455111797,1.049727599478953,1.4456673455653126,1,TRUE
1315,corrected_richness,1.2066528952439544,1.0236136300921574,1.3917682383322363,1,TRUE
1316,corrected_richness,1.3278491719543355,1.1501015408412831,1.5175269812565804,1,TRUE
1319,corrected_richness,1.3994543961873993,1.1959436707265727,1.614209397160568,1,TRUE
1320,corrected_richness,1.3477172412246734,1.1620202865707345,1.5587625446503208,1,TRUE
1321,corrected_richness,1.2078499166818932,0.9995588112992957,1.4404286721058142,1,TRUE
1322,corrected_richness,1.1512819460415498,0.9349122146343514,1.3758752966140904,1,TRUE
1328,corrected_richness,1.1215451478933003,0.7744553364563035,1.463026241300362,1,TRUE
1339,corrected_richness,1.6930691280053836,1.3841749970320505,2.0409189696056536,1,TRUE
1340,corrected_richness,1.7749737738449418,1.5385665184612367,2.093598426380889,1,TRUE
1341,corrected_richness,1.7688583186379756,1.5089432291353149,2.088722006001793,1,TRUE
1342,corrected_richness,1.8324974764619966,1.5678314253836303,2.1480298022925375,1,TRUE
1344,corrected_richness,1.9072743656438085,1.6466668210232667,2.218673168392875,1,TRUE
1345,corrected_richness,1.9197896553326002,1.6521266171061588,2.236467679864552,1,TRUE
1346,corrected_richness,1.7129318093092751,1.409752765047056,1.9936200178909989,1,TRUE
1348,corrected_richness,1.377599664355998,1.1537069906364401,1.609915139793701,1,TRUE
1349,corrected_richness,1.300177270709163,1.0496231722034821,1.5055970943939165,1,TRUE
1350,corrected_richness,1.679992361922043,1.4410492317101948,1.904203673207443,1,TRUE
1351,corrected_richness,1.566897433585727,1.3089752062420572,1.8139569764143317,1,TRUE
1352,corrected_richness,1.562818646148274,1.2558086874898418,1.8238518116284554,1,TRUE
1353,corrected_richness,1.571966903274326,1.2834345965594494,1.8119341153138886,1,TRUE
1354,corrected_richness,1.4665910557450792,1.160100411977232,1.7307391194393922,1,TRUE
1355,corrected_richness,1.3835381085503935,1.0670462733063484,1.6856787140005034,1,TRUE
