covariate,species,mean,l95,u95,sig95
(Intercept),Apus nipalensis,-3.6956083063020304,-4.768552140583271,-2.829516079142451,TRUE
(Intercept),Apus pacificus,2.319256085638164,0.5370397550082109,3.979739536783523,TRUE
(Intercept),Aquila chrysaetos,0.8469653582069245,0.07069163489751912,1.7028372645203471,TRUE
(Intercept),Ardea alba,1.555773823301129,0.6882605779897102,2.2944576683590663,TRUE
(Intercept),Ardea cinerea,1.1774301360772563,-0.24580439122799475,2.5108138864886884,FALSE
(Intercept),Ardeola bacchus,-0.5721696547828199,-1.3141178871225003,0.9400283693036787,FALSE
(Intercept),Athene noctua,1.349524285959075,0.4967271797786879,2.6019530976931087,TRUE
(Intercept),Aythya ferina,0.6299600087814181,-0.6730814012631259,3.0155073654751083,FALSE
(Intercept),Aythya fuligula,0.6759281376040598,-0.21058759121136228,1.5500401607969594,FALSE
(Intercept),Aythya nyroca,-0.025959299789347617,-2.493416257966859,0.9410711579194889,FALSE
(Intercept),Bambusicola thoracicus,-3.6220145167131905,-4.333722160222777,-2.9961717516175193,TRUE
(Intercept),Bubulcus coromandus,-0.48189903928787065,-1.6319002187614362,0.3773191497492764,FALSE
(Intercept),Buteo hemilasius,0.865808519668842,-1.6639186773598154,2.1012527698751216,FALSE
(Intercept),Buteo japonicus,1.5881558944648164,0.6575821713867103,2.3487265378685698,TRUE
(Intercept),Butorides striata,-2.2628738523000984,-3.100158778026813,-1.569587953488668,TRUE
(Intercept),Carpodacus erythrinus,1.797334912353074,0.7642644514650767,3.2005057916745288,TRUE
(Intercept),Cecropis daurica,0.31125759935816943,-1.754224097695077,1.4888744673549954,FALSE
(Intercept),Ceryle rudis,-4.712039698644542,-5.532987630016121,-2.876156341234281,TRUE
(Intercept),Chaimarrornis leucocephalus,-2.113853187573702,-3.1446575487587993,-1.0065263824475958,TRUE
(Intercept),Charadrius alexandrinus,-0.3684460396001705,-1.4054368811725286,0.4493849848133713,FALSE
(Intercept),Charadrius dubius,1.3519715221193265,0.3829037036712663,2.18173099696792,TRUE
(Intercept),Chlidonias hybrida,0.02326008334402968,-0.5970177764143456,0.7645918984207047,FALSE
(Intercept),Chloris sinica,2.1192055308268922,1.4646424376245104,2.8381244259850456,TRUE
(Intercept),Chroicocephalus ridibundus,-0.20876347874423815,-4.5243084643854985,1.1970989906104437,FALSE
(Intercept),Cinclus pallasii,-1.1033692024414579,-1.7734405428791504,0.03575516026308372,FALSE
(Intercept),Circus cyaneus,0.8729721747683288,-9.33667024062549e-5,1.6224386587846353,FALSE
(Intercept),Circus spilonotus,-0.7612365901693253,-1.6796783873406356,0.22218765225830212,FALSE
(Intercept),Cisticola juncidis,-3.0807781744162885,-3.7720780297794185,-2.4126106284180735,TRUE
(Intercept),Columba livia,1.2859318876442716,-1.2817944499117229,3.0286982570376635,FALSE
(Intercept),Columba rupestris,2.1548865880858523,1.0592134563780367,2.999025220377101,TRUE
(Intercept),Copsychus saularis,-4.775918321013104,-5.7114356295777,-3.110408966271018,TRUE
(Intercept),Corvus corax,-0.2719199018947064,-1.1186842128458585,0.6830478856323594,FALSE
(Intercept),Corvus corone,1.057078904636145,0.39030469567964926,2.0380996565483724,TRUE
(Intercept),Corvus macrorhynchos,0.038916025473094314,-2.0779465533574393,0.9800563082602854,FALSE
(Intercept),Cuculus canorus,4.677138267384836,3.581975285248261,5.931679731177638,TRUE
(Intercept),Cuculus micropterus,-1.1951573548328749,-2.0347034891929865,-0.2531222880726149,TRUE
(Intercept),Cuculus sparverioides,-1.6541229031673033,-2.6204984933482014,-0.5646803635146405,TRUE
(Intercept),Culicicapa ceylonensis,-2.957469551048038,-4.106588476526183,-2.181917994870253,TRUE
(Intercept),Cyanopica cyanus,-0.24368601523463826,-0.9296921829835442,0.37005162338983694,FALSE
(Intercept),Delichon dasypus,-0.307445267952098,-2.328753532486139,1.3689386918473005,FALSE
(Intercept),Dendrocitta formosae,-4.72982100411307,-5.536757231182622,-3.5322529701448824,TRUE
(Intercept),Dendrocopos major,0.32447764062061163,-1.40118758782289,1.1736571105052043,FALSE
(Intercept),Dicrurus hottentottus,-2.449337353763139,-3.8676677234194807,-1.0547934442947795,TRUE
(Intercept),Dicrurus leucophaeus,-2.656380332656679,-3.7523153794354656,-0.7522265627991226,TRUE
(Intercept),Dicrurus macrocercus,-1.2946344631536222,-2.086543192238565,-0.4765668886029739,TRUE
(Intercept),Egretta garzetta,-0.7403487267819006,-1.4910524977397492,-0.07193103582925162,TRUE
(Intercept),Elanus caeruleus,-3.6394885260686927,-4.565327856682275,-2.3770398620072686,TRUE
(Intercept),Emberiza cioides,8.120444565923387e-4,-0.7911519044655361,1.6166804479744168,FALSE
(Intercept),Emberiza elegans,-0.6627662778111325,-1.6874286734827482,0.16871896656637073,FALSE
(Intercept),Emberiza godlewskii,-0.021942909126858808,-1.3663599023369426,1.6514737593078574,FALSE
(Intercept),Emberiza pusilla,0.41211752323773143,-0.2217738639783296,1.1552210826321208,FALSE
(Intercept),Emberiza spodocephala,-0.1327794192182233,-0.9217868528803875,0.7763814580383043,FALSE
(Intercept),Enicurus leschenaulti,-2.6185349995550298,-3.55624347101305,-1.1265348463276146,TRUE
(Intercept),Eophona migratoria,-1.724108675913212,-2.437866296432052,-0.7677580723962697,TRUE
(Intercept),Eremophila alpestris,0.061881531006836604,-0.6653275593244489,1.0263134414183956,FALSE
(Intercept),Eudynamys scolopaceus,-2.8952160933653044,-3.8331728570835963,-1.8483270683035875,TRUE
(Intercept),Eumyias thalassinus,-3.8224156498469988,-4.759518830311362,-2.9781950918097793,TRUE
(Intercept),Falco amurensis,-0.9358066426743744,-1.6163959563541073,0.026552371873684342,FALSE
(Intercept),Falco peregrinus,1.111475908093212,-0.9091117173867189,2.33006021501784,FALSE
(Intercept),Falco subbuteo,1.745031986494597,0.9964767804119087,2.61095615232279,TRUE
(Intercept),Falco tinnunculus,2.6636052671135717,1.9748799331817173,3.3022957254701732,TRUE
(Intercept),Ficedula albicilla,1.8095989839550433,0.9943610475998793,3.0002783668637907,TRUE
(Intercept),Fringilla montifringilla,0.5118450419419658,-0.4690440315590991,1.4867563747276262,FALSE
(Intercept),Fulica atra,0.2197984567252621,-0.47575633360304753,0.9233015322284437,FALSE
(Intercept),Gallinago gallinago,0.4531582799922239,-0.2950653515422109,1.1412352047685457,FALSE
(Intercept),Gallinula chloropus,0.49402944974115853,-0.2525809698248668,1.1243859612646891,FALSE
(Intercept),Garrulax canorus,-3.0527626847002924,-5.563024255678063,2.525444831976873,FALSE
(Intercept),Garrulus glandarius,-0.601408197594487,-1.1975491960031097,0.18496098511540082,FALSE
(Intercept),Gracupica nigricollis,-5.606857492947644,-6.6463578127100895,-4.169071052149593,TRUE
(Intercept),Gyps himalayensis,-3.018879133137795,-3.7575342182952185,-1.928232383130298,TRUE
(Intercept),Halcyon smyrnensis,-6.071785977875166,-7.254924945811224,-4.749976046302087,TRUE
(Intercept),Hemixos castanonotus,-6.785329634142313,-8.837118041378021,-1.7083849141040084,TRUE
(Intercept),Himantopus himantopus,0.4341685393664534,-0.7688151170987658,1.2040863842181282,FALSE
(Intercept),Hirundo rustica,2.094105011541822,-3.197599704474755,3.8288288970596644,FALSE
(Intercept),Horornis fortipes,-2.7165811521573224,-3.4376848841945007,-1.6125204267500124,TRUE
(Intercept),Hypsipetes leucocephalus,-4.495906371588215,-5.400362108478818,-3.635958075968388,TRUE
(Intercept),Ixobrychus sinensis,-1.2911895720597002,-2.0702857628736444,0.02467370192334709,FALSE
(Intercept),Ixos mcclellandii,-4.447073762447469,-5.679619904148592,-3.24524363718918,TRUE
(Intercept),Lanius cristatus,1.4564026465425202,-1.1422234736786554,2.651811635913355,FALSE
(Intercept),Lanius schach,-2.3631259740844888,-3.226786343742529,-1.4784807940687659,TRUE
(Intercept),Lanius sphenocercus,-1.0867695401314637,-1.9392778777271762,0.1349998974411603,FALSE
(Intercept),Lanius tephronotus,-2.3734196578264917,-3.3528759691723575,-0.45546785272506857,TRUE
(Intercept),Leiothrix lutea,-2.1771263512836896,-3.0770869885293504,-1.2461084849350215,TRUE
(Intercept),Lonchura punctulata,-5.950076139278807,-7.638600891234033,-2.8343028802552146,TRUE
(Intercept),Lonchura striata,-4.412487776489678,-5.709930702123717,-1.5043696068572423,TRUE
(Intercept),Mareca falcata,-0.49270857031377124,-2.019403566569559,2.214001725250042,FALSE
(Intercept),Mareca penelope,0.17460070245826062,-0.9847694560932237,0.9453880424391029,FALSE
(Intercept),Mareca strepera,0.5254901418219746,-0.30070939060186513,1.4755159794113597,FALSE
(Intercept),Mergus merganser,1.7628614971470193,0.8910915574201316,2.922779131776694,TRUE
(Intercept),Milvus migrans,1.0079743164772226,0.2648898418857746,1.9847529662137742,TRUE
(Intercept),Monticola solitarius,-0.9307242199131311,-2.145024377296531,-0.04016894416088134,TRUE
(Intercept),Motacilla alba,4.863057119370269,2.597458159683659,7.312248522692912,TRUE
(Intercept),Motacilla cinerea,2.22155786159455,1.2002304348416057,3.2802050513200367,TRUE
(Intercept),Motacilla citreola,1.322671608394631,0.25463749530804897,2.3148985274534346,TRUE
(Intercept),Motacilla tschutschensis,1.5488668546648465,0.759256373365838,2.3307872719672456,TRUE
(Intercept),Muscicapa sibirica,1.8456267591269868,0.6116607316797497,3.183884313909195,TRUE
(Intercept),Myophonus caeruleus,-1.7644367766722764,-2.44235631445563,-1.15023138627186,TRUE
(Intercept),Nycticorax nycticorax,-0.7553690257182969,-2.0692821723110364,0.20424330071180832,FALSE
(Intercept),Oriolus chinensis,-0.9416029686533569,-1.8169945780045162,0.15315079139291948,FALSE
(Intercept),Pardaliparus venustulus,-0.8935498196703234,-2.274505890648655,-0.050053394520003396,TRUE
(Intercept),Parus minor,0.6766452856363072,-0.027915588824707637,1.3130294469307042,FALSE
(Intercept),Parus monticolus,-2.455941154887062,-3.0892285471102614,-1.6665658847359712,TRUE
(Intercept),Passer cinnamomeus,0.04849570127318241,-1.3622972091796697,3.6308373259071978,FALSE
(Intercept),Passer montanus,4.405107488086537,2.431764187451841,5.896209013966958,TRUE
(Intercept),Pericrocotus solaris,-5.4466673481023635,-6.996081135806414,-3.8874414439219755,TRUE
(Intercept),Periparus ater,0.10027113612471425,-0.7167659431582951,1.005173827867623,FALSE
(Intercept),Pernis ptilorhynchus,0.09649309878255204,-0.875501565898603,0.7707200247242737,FALSE
(Intercept),Phalacrocorax carbo,1.2045396582709549,0.024501691812859917,1.9594791148372586,TRUE
(Intercept),Phasianus colchicus,1.6784060536006138,0.627278352940049,2.309995457860377,TRUE
(Intercept),Phoenicurus auroreus,1.1023445185987368,0.42830712553682837,1.7369562218472558,TRUE
(Intercept),Phoenicurus frontalis,-2.346259845565156,-3.4114878831059654,-1.308226509690787,TRUE
(Intercept),Phoenicurus fuliginosus,-1.3012001941238427,-2.086272496741296,0.833282581582564,FALSE
(Intercept),Phoenicurus ochruros,-1.0236879346595842,-2.5663004047979117,1.830347450048944,FALSE
(Intercept),Phylloscopus fuscatus,0.5288487190556191,-0.6304566103361289,1.2741459486565394,FALSE
(Intercept),Phylloscopus humei,1.0688304222803713,0.1397649369143764,2.019097068394974,TRUE
(Intercept),Phylloscopus inornatus,-0.3865650699269641,-1.588112074897039,1.1020636657983829,FALSE
(Intercept),Phylloscopus proregulus,0.28428833492183986,-0.6199694407559111,1.048675568781073,FALSE
(Intercept),Pica serica,0.4972201983929232,-0.5360614497198563,1.6942528788334974,FALSE
(Intercept),Picoides canicapillus,-2.8773649624144073,-5.0213590172269775,-0.510968803713831,TRUE
(Intercept),Picumnus innominatus,-3.2431971322586857,-4.207809260109936,-1.8891895397226226,TRUE
(Intercept),Picus canus,0.5174149082839494,-0.2372603575111238,1.1883409161523077,FALSE
(Intercept),Platalea leucorodia,-1.3664549240575328,-2.2552992209035647,-0.44244608579138656,TRUE
(Intercept),Podiceps cristatus,0.8258640849683088,-0.04145402920787321,1.837990918251909,FALSE
(Intercept),Pomatorhinus ruficollis,-3.9228025269677254,-4.810605246664353,-3.0440478777715207,TRUE
(Intercept),Prinia flaviventris,-6.068279081299508,-10.113148602396048,-1.3933031657367136,TRUE
(Intercept),Prinia inornata,-4.239524055972215,-7.199796171414639,-1.1348411186800598,TRUE
(Intercept),Psilopogon virens,-4.04431236176864,-4.974395055283164,-2.8874430651462606,TRUE
(Intercept),Pterorhinus sannio,-3.1769459702880476,-4.256243387302552,-2.354370696502876,TRUE
(Intercept),Ptyonoprogne rupestris,1.7028001092265426,0.5273076981955226,2.728018035980057,TRUE
(Intercept),Pycnonotus aurigaster,-7.391391337378522,-9.301959937001627,-4.1536353031686195,TRUE
(Intercept),Pycnonotus jocosus,-4.910953466250605,-6.685380934588507,1.167178799456041,FALSE
(Intercept),Pycnonotus sinensis,-2.210980526467108,-4.094036055109408,-1.1714937343732037,TRUE
(Intercept),Pycnonotus xanthorrhous,-2.5213106854022653,-3.267378826389603,-1.3498415887752264,TRUE
(Intercept),Pyrrhocorax pyrrhocorax,0.630388008521833,-1.8001704412627582,1.5681786216329905,FALSE
(Intercept),Recurvirostra avosetta,-0.5761069101703848,-1.3259367674580789,0.5398198262739857,FALSE
(Intercept),Regulus regulus,0.6086549497560141,-0.26500178686975645,1.348296906934706,FALSE
(Intercept),Riparia diluta,-0.53895165573582,-1.1339345452685388,0.11375814196499151,FALSE
(Intercept),Riparia riparia,0.9714477229594554,0.10808219682367727,1.819833679588362,TRUE
(Intercept),Saxicola ferreus,-2.739255640070676,-4.026459435221585,-0.4786565362665269,TRUE
(Intercept),Saxicola maurus,0.24058244135446497,-0.8326790464436872,1.66256426531975,FALSE
(Intercept),Saxicola stejnegeri,-1.3252563504260695,-2.1335085557895463,-0.5780111266837528,TRUE
(Intercept),Sinosuthora webbiana,-1.7506469276173058,-2.54441064491409,-0.5290388729078805,TRUE
(Intercept),Sitta europaea,-1.520735414049752,-2.143782484062113,-0.9280514168497459,TRUE
(Intercept),Spatula clypeata,0.6100105669365742,-0.17765568602910012,1.7311269591813467,FALSE
(Intercept),Spilopelia chinensis,-1.2793235555740559,-1.8851881067799887,-0.6236197315390366,TRUE
(Intercept),Spizixos semitorques,-2.9644104855654265,-3.748126049471559,-2.1949673559582203,TRUE
(Intercept),Spodiopsar cineraceus,0.2698839903226491,-1.0649808342781588,1.174419794388648,FALSE
(Intercept),Spodiopsar sericeus,-3.55473228418233,-4.846258188827063,-2.464686714274459,TRUE
(Intercept),Stachyridopsis ruficeps,-4.094630329266329,-5.551380356937922,-3.0733814212560153,TRUE
(Intercept),Sterna hirundo,0.6855077755746862,0.024422889671167576,1.486270342472951,TRUE
(Intercept),Streptopelia decaocto,0.021871251931357343,-0.6960286190716624,0.9914239706217601,FALSE
(Intercept),Streptopelia orientalis,1.7387849184241524,1.1191564284207058,2.3299703302646124,TRUE
(Intercept),Tachybaptus ruficollis,0.6618010457208677,0.02258326059035004,1.596311385135046,TRUE
(Intercept),Tadorna ferruginea,1.2696943698402336,0.24303091752566056,2.270771366363826,TRUE
(Intercept),Tadorna tadorna,-0.32130781055062774,-1.2603284284507388,0.635533476373412,FALSE
(Intercept),Tarsiger cyanurus,0.030291042309369735,-1.755964551223267,1.0525532640562627,FALSE
(Intercept),Tringa erythropus,-0.4672598757377904,-1.0107424630281334,0.08731773333369602,FALSE
(Intercept),Tringa glareola,0.5178025894351858,-0.2620210757672731,1.256432609265315,FALSE
(Intercept),Tringa nebularia,0.014997004865031907,-0.6472554383934005,0.9304443877400792,FALSE
(Intercept),Tringa ochropus,1.4773575206688947,0.5709608962960171,2.2150349388528996,TRUE
(Intercept),Tringa totanus,-0.2272370054890453,-1.9013983841092532,0.7892291309592213,FALSE
(Intercept),Trochalopteron elliotii,-2.3661200074244872,-3.0641459780346514,-1.6812255729608159,TRUE
(Intercept),Troglodytes troglodytes,1.1463345307093935,-0.25216842510139126,2.563343401686078,FALSE
(Intercept),Turdus eunomus,0.10107602414809506,-0.890331203074423,1.2158653660573777,FALSE
(Intercept),Turdus hortulorum,-3.51979475272393,-4.3359308169387045,-2.56159447187921,TRUE
(Intercept),Turdus mandarinus,-2.096717644228094,-2.7621313196758552,-1.408648040209004,TRUE
(Intercept),Turdus naumanni,-0.33745593367019133,-1.2398447310235603,0.601883655308746,FALSE
(Intercept),Upupa epops,2.6825474086281003,1.6585895928656202,3.3883639054186085,TRUE
(Intercept),Urocissa erythroryncha,-3.3778762452356537,-4.6706192745175725,-1.4919766747387129,TRUE
(Intercept),Vanellus cinereus,-1.0304227581014094,-3.498341365307576,0.741560445039243,FALSE
(Intercept),Vanellus vanellus,-0.1029549069811854,-0.747973150131159,0.4133702601276079,FALSE
(Intercept),Yungipicus canicapillus,-1.4139597689765881,-2.4255508677771545,-0.7847885935588484,TRUE
(Intercept),Zosterops simplex,-3.1030433981102097,-4.206179416202071,-1.398601327036955,TRUE
bio11,Abroscopus albogularis,-0.18110359088097094,-0.812383705845193,0.3495924186178077,FALSE
bio11,Accipiter nisus,0.1751103724103225,-0.3815275836300397,0.8107201328833205,FALSE
bio11,Accipiter soloensis,0.09355229080657343,-0.3125942111463367,0.5129738241607411,FALSE
bio11,Accipiter trivirgatus,-0.07807616739337483,-0.697914368176438,0.4632725896594569,FALSE
bio11,Accipiter virgatus,-0.08154176215325419,-0.5726638846435982,0.35926909994547257,FALSE
bio11,Acridotheres cristatellus,0.34790091613296337,0.029000456304472937,0.7030506313063927,TRUE
bio11,Acrocephalus orientalis,0.4484527701576525,-0.03648270110190503,0.9991885933905454,FALSE
bio11,Actitis hypoleucos,0.2844078506798584,-0.18626317994693775,0.849526794319554,FALSE
bio11,Aegithalos concinnus,-0.21816557994042066,-0.8536084625993523,0.33915243840741405,FALSE
bio11,Aegithalos glaucogularis,0.22741188338855012,-0.1773818250409577,0.6632878005313757,FALSE
bio11,Aethopyga christinae,0.008273281741404369,-0.6128223275423419,0.5639172860530343,FALSE
bio11,Aix galericulata,-0.02530348092084026,-0.4239809099167007,0.4501914171510096,FALSE
bio11,Alauda arvensis,0.0651986236584459,-0.35487207632404366,0.5779014944147837,FALSE
bio11,Alauda gulgula,-0.24661378147475477,-0.694797576272591,0.15908422498576058,FALSE
bio11,Alcedo atthis,0.43015300568473874,0.07040511173434615,0.8280337553168842,TRUE
bio11,Amaurornis phoenicurus,0.3077258072471743,-0.08170289548348816,0.6915783124779794,FALSE
bio11,Anas acuta,0.2510050369430825,-0.19086014696587977,0.788538289585004,FALSE
bio11,Anas carolinensis,0.1203915965020921,-0.23515979660841163,0.4722479847617892,FALSE
bio11,Anas platyrhynchos,0.3596969253522577,-0.0932124414892121,0.860877249788389,FALSE
bio11,Anas zonorhyncha,0.1289884721390633,-0.2544608631579124,0.5276937410227128,FALSE
bio11,Anser anser,0.3728418389727168,-0.07047506966472927,0.8861439846477726,FALSE
bio11,Anthus hodgsoni,-0.16440071892441208,-0.46270887892368096,0.12948440870121697,FALSE
bio11,Anthus richardi,0.1487177453064782,-0.20920915093637332,0.5871816640616582,FALSE
bio11,Anthus roseatus,-0.07676739420876436,-0.437720128986686,0.3063166832192304,FALSE
bio11,Anthus rubescens,0.14377940925763313,-0.2153301615330235,0.5545535946059104,FALSE
bio11,Anthus spinoletta,0.1933724571973618,-0.30464791380793554,0.7360293982875773,FALSE
bio11,Apus apus,0.23611117595304829,-0.22092583986563258,0.7250667577966242,FALSE
bio11,Apus nipalensis,-0.021269584603478373,-0.6820264751884395,0.5237991115045649,FALSE
bio11,Apus pacificus,0.09892129039918991,-0.298966257896217,0.6296245577367648,FALSE
bio11,Aquila chrysaetos,-0.03995427268827605,-0.5243379876323268,0.41248454914273947,FALSE
bio11,Ardea alba,0.506333489291702,0.054204277774311485,1.0215705082861903,TRUE
bio11,Ardea cinerea,0.5380846918993151,0.14609506522152382,0.9185506165297215,TRUE
bio11,Ardeola bacchus,0.21641427114256942,-0.08404863168197488,0.5507214307395897,FALSE
bio11,Athene noctua,0.1617641155179829,-0.2743434272234928,0.685534126836679,FALSE
bio11,Aythya ferina,0.3221245275364029,-0.15169585537571786,0.9452216857897019,FALSE
bio11,Aythya fuligula,0.3270035904109767,-0.05881887995594881,0.8160199263308131,FALSE
bio11,Aythya nyroca,0.3653972369017706,-0.05939111202518635,0.8622714500424395,FALSE
bio11,Bambusicola thoracicus,-0.20456288817337162,-0.8404956314357057,0.3442700122423698,FALSE
bio11,Bubulcus coromandus,0.2576098964935541,-0.03882527815084448,0.5788254997287589,FALSE
bio11,Buteo hemilasius,-0.09514044738263769,-0.4757859964174824,0.2820983709087266,FALSE
bio11,Buteo japonicus,0.24456166413775346,-0.2930191655322873,0.8384182714530775,FALSE
bio11,Butorides striata,0.01845603346909809,-0.3893255629789122,0.5104796123268374,FALSE
bio11,Carpodacus erythrinus,0.07301297026212823,-0.29675496857237654,0.4887773730544849,FALSE
bio11,Cecropis daurica,0.17757859572233609,-0.20505390649413127,0.5606041701041082,FALSE
bio11,Ceryle rudis,0.15752263071975248,-0.28473669826625203,0.551454337895798,FALSE
bio11,Chaimarrornis leucocephalus,-0.48307948512960164,-1.116405554718985,0.05423120724685302,FALSE
bio11,Charadrius alexandrinus,0.04868614334358014,-0.2517937818949336,0.3668868814935148,FALSE
bio11,Charadrius dubius,0.5742853043115923,0.06655790025670821,1.1196725488552979,TRUE
bio11,Chlidonias hybrida,0.3873484324757577,0.010401414233913026,0.8329136317200476,TRUE
bio11,Chloris sinica,0.008729258437782628,-0.6028030664748902,0.6151498572965584,FALSE
bio11,Chroicocephalus ridibundus,0.6243863867189963,0.18102626848203615,1.117190486114944,TRUE
bio11,Cinclus pallasii,-0.10544702228761593,-0.4554269124402266,0.2486542780669848,FALSE
bio11,Circus cyaneus,0.3686082468849584,-0.1253563495941068,0.9207636060273048,FALSE
bio11,Circus spilonotus,0.35004276435196097,-0.007135932230859542,0.7880963615606436,FALSE
bio11,Cisticola juncidis,0.40287075693619956,0.029168821135568727,0.8399580848667456,TRUE
bio11,Columba livia,0.25739515771919314,-0.07343968836890027,0.6016526931792956,FALSE
bio11,Columba rupestris,-0.11048792334892653,-0.5717370959168849,0.5582956703952455,FALSE
bio11,Copsychus saularis,0.22990896933687047,-0.19603010099884682,0.6450082518231244,FALSE
bio11,Corvus corax,-0.3158785433091639,-0.7495253592700767,0.0949731158911832,FALSE
bio11,Corvus corone,0.1612216421911965,-0.21200492540188387,0.627183632968529,FALSE
bio11,Corvus macrorhynchos,-0.09968283432405538,-0.32466468793119146,0.1287834405281431,FALSE
bio11,Cuculus canorus,-0.005888169154774182,-0.5138211507347225,0.5229048677473964,FALSE
bio11,Cuculus micropterus,0.2900646300593923,-0.1822725598901075,0.798087309545251,FALSE
bio11,Cuculus sparverioides,-0.06195268415456262,-0.6402779654045403,0.41383232146636945,FALSE
bio11,Culicicapa ceylonensis,-0.10877783555880212,-0.7127072056234475,0.44968630072997323,FALSE
bio11,Cyanopica cyanus,-0.08431866983770207,-0.41232224460004435,0.26376710532884184,FALSE
bio11,Delichon dasypus,0.02894009211969542,-0.3513064397922996,0.38230676386139134,FALSE
bio11,Dendrocitta formosae,-0.007713309598115771,-0.5978262835849847,0.5414000792480496,FALSE
bio11,Dendrocopos major,0.41283891722542804,0.03402425677408016,0.8321680350209545,TRUE
bio11,Dicrurus hottentottus,0.368654523807385,-0.02415738422696607,0.8204046586711725,FALSE
bio11,Dicrurus leucophaeus,-0.012325112960399376,-0.567188391745821,0.45814380661789067,FALSE
bio11,Dicrurus macrocercus,0.12231275703778775,-0.24011730853573526,0.5050402843343729,FALSE
bio11,Egretta garzetta,0.30030855861598543,0.025562259089550447,0.6133708401799824,TRUE
bio11,Elanus caeruleus,0.4610593562518101,0.09410612745889052,0.8180805087347277,TRUE
bio11,Emberiza cioides,-0.10026646129691559,-0.4527976174814984,0.2696919808161613,FALSE
bio11,Emberiza elegans,0.02867682912673464,-0.2886442816630861,0.3856526018246903,FALSE
bio11,Emberiza godlewskii,0.02171016581393202,-0.30664442322098334,0.43581059288764196,FALSE
bio11,Emberiza pusilla,0.07488714660904658,-0.3172450856992191,0.5662787730612935,FALSE
bio11,Emberiza spodocephala,-0.29596848916866225,-0.6618603817252547,0.09667034781418306,FALSE
bio11,Enicurus leschenaulti,-0.20236412519487662,-0.8349647565937386,0.3456116431497129,FALSE
bio11,Eophona migratoria,0.09153348287535777,-0.3194963023061796,0.5068006082023543,FALSE
bio11,Eremophila alpestris,0.005619916679754539,-0.34140814511686857,0.3284449510044858,FALSE
bio11,Eudynamys scolopaceus,0.07609855865208089,-0.3536500983788658,0.501210470779157,FALSE
bio11,Eumyias thalassinus,0.011628417920220012,-0.5833576829726541,0.5746763726023616,FALSE
bio11,Falco amurensis,0.535628471516992,0.1149375661721755,0.9760398258625818,TRUE
bio11,Falco peregrinus,0.37379524142863946,-0.12158208803424712,0.9510768873673009,FALSE
bio11,Falco subbuteo,0.18222219590051178,-0.3329826086946965,0.8184920118060549,FALSE
bio11,Falco tinnunculus,0.44188831769922554,-0.15272070331012447,1.0466569554150003,FALSE
bio11,Ficedula albicilla,0.26153853437859875,-0.24908152694416652,0.8473611338372186,FALSE
