mean,sd,q025,median,q975,metric,period,grid_cell
112.73021820600118,2.1756217969583105,108.38934655634287,112.68591343479899,116.98307400165554,corrected_richness,P1,664
112.73221602110083,2.231463867771021,108.6258932576356,112.74242156982834,116.94970459810457,corrected_richness,P1,665
110.81304612247986,2.1289170308993253,106.74620254152987,110.98761036414999,115.21338816017798,corrected_richness,P1,666
142.6146680866536,3.1618251240365223,136.7286174421922,142.61460417995005,148.46154634333627,corrected_richness,P1,696
150.766771666643,3.2070273923102257,145.12624023041346,150.741000181745,157.04161471679186,corrected_richness,P1,698
154.7104487370023,2.79424291947747,149.18957505998952,154.80047190434817,160.26690440554952,corrected_richness,P1,699
135.383568615898,3.551370056047131,128.67771976900497,135.42896059364543,142.06283683965194,corrected_richness,P1,700
144.64396254400523,3.031886619611775,138.8202298624678,144.5557642516696,150.79892775186337,corrected_richness,P1,701
138.59168704060508,3.663933869569537,131.74624842785786,138.60058795707164,145.70383496130395,corrected_richness,P1,702
189.72448645809715,3.335982173327335,183.72067526220746,189.68147854946318,196.51711901888626,corrected_richness,P1,704
198.32501870664498,3.082679511492575,192.2651649444267,198.01275729746666,204.40960305361372,corrected_richness,P1,705
165.95120452516366,3.267705331363394,159.78800905442105,166.0643042166584,172.74242352190507,corrected_richness,P1,706
158.87008244690688,3.17355772586982,152.64520219992573,158.95833548476867,165.11520787425218,corrected_richness,P1,708
166.44160732699444,2.983866938017645,160.88493379888402,166.37557328250432,172.43440394158074,corrected_richness,P1,710
168.68271371588264,2.922755716012423,163.06931983576993,168.78330114892316,174.36274001858573,corrected_richness,P1,711
167.1050344714335,3.035082505861677,160.8491152014094,166.9436798314336,173.15997680662178,corrected_richness,P1,712
205.2613141807208,3.2969237543112895,199.34526479631154,205.20036066065052,212.13462271435273,corrected_richness,P1,716
186.23277537725613,2.979148272668083,180.39196158932475,186.3420748603117,192.0221962102794,corrected_richness,P1,717
120.76317876589009,2.7507578104126265,115.9366748424693,120.76406768764228,126.16167738351685,corrected_richness,P1,735
128.87633165366316,2.304332114503669,124.47291175673665,128.9834161516357,133.39347904518988,corrected_richness,P1,736
117.19745081904435,1.9417313865817851,113.35057501273185,117.18458751703358,120.85945161040912,corrected_richness,P1,737
147.5534654539118,2.1322841849811565,143.64487706760238,147.47814405414454,151.5907326933092,corrected_richness,P1,738
130.16570160706735,3.2854804999105838,124.08928390353725,130.0116487771088,136.49476091479164,corrected_richness,P1,772
133.39124902149248,2.704944841986244,128.51457349558567,133.23840996410007,138.31777503698635,corrected_richness,P1,773
133.9583126563978,2.6599593951355605,129.16277677363246,133.82680228918986,139.33304072076277,corrected_richness,P1,774
134.1751022206602,2.6119350368653276,129.31603522237464,134.25853215064484,138.95004237208053,corrected_richness,P1,775
137.80408700233284,2.55780154426111,132.90867986035843,137.87618734403804,142.83467307371768,corrected_richness,P1,776
142.52092046053852,2.8676976332072353,137.27706409507047,142.6264161501081,147.88200011623272,corrected_richness,P1,777
146.24058421970375,2.3700302191765252,141.49448623605073,146.33381418102684,150.8235843102743,corrected_richness,P1,778
178.44549113543704,1.9919486388483112,174.82133321365606,178.5192554625255,182.54532901821534,corrected_richness,P1,783
185.61743344789608,2.1426742163534596,181.6787091971851,185.65008375168446,189.65963648383527,corrected_richness,P1,784
189.0424184896778,1.7280900252329392,185.8437333806349,189.03905516944292,192.82427571898305,corrected_richness,P1,787
207.93451228596186,1.9805488934047333,203.81295478918574,207.877943018787,211.8802660530946,corrected_richness,P1,788
131.2296286434153,2.928224066017284,125.04895270659055,131.30900242735333,136.36850215224422,corrected_richness,P1,804
176.82617343641425,2.8246332431889964,171.91102519651335,176.67838444347672,182.6711225113787,corrected_richness,P1,805
191.74898402470953,2.9887153263131285,185.63028108973552,191.55977978361057,197.3111104416883,corrected_richness,P1,806
130.6261625146249,3.417312238332413,124.27382666193914,130.4697444015622,137.37518359567682,corrected_richness,P1,807
148.94607343581097,3.6727624981529567,142.29987425863828,148.77321708970442,156.90934968274527,corrected_richness,P1,808
113.732072419223,1.8647085100162002,110.17658735819293,113.67738983674685,117.19930799479732,corrected_richness,P1,809
123.29743121844572,1.9650749732290385,119.75363712427605,123.24059461739667,126.99506525225956,corrected_richness,P1,810
113.99954731452732,2.083017277454462,109.77719247869975,114.02218717548604,118.09059423448836,corrected_richness,P1,811
114.32714701645412,2.474282175617903,109.46084742223601,114.37391734828103,119.0550435221766,corrected_richness,P1,812
109.33431222910741,2.4805339197078897,104.57526869994105,109.1730113544193,114.20815746267706,corrected_richness,P1,813
171.13920129895422,2.002510394316812,167.52962738485576,171.03705623017947,175.51478011303792,corrected_richness,P1,845
183.5610258893856,2.7229625499657666,178.3214405704136,183.44462842282917,188.9449627621158,corrected_richness,P1,846
173.84285362134187,1.946200316379107,170.12136409299222,173.74322600881501,178.05458297004327,corrected_richness,P1,847
160.5938491059517,2.579985596403614,155.50406979723775,160.5179996199295,165.62618133744573,corrected_richness,P1,848
164.27092420719168,2.443912627192904,159.44273053199484,164.44067072597585,168.80374889631108,corrected_richness,P1,849
180.06791584695873,2.3046594592585476,175.51081128333948,179.9405951271873,184.58950207096632,corrected_richness,P1,850
170.00445225315502,2.4673357586232805,165.05563133181707,169.88706150321903,174.4622717731025,corrected_richness,P1,851
175.02700330700674,2.839326089738055,169.2486523201355,175.27565488064272,180.55446507324876,corrected_richness,P1,855
176.14863243363646,2.7969667765711783,170.56552934949474,176.39179038413096,181.45268336421054,corrected_richness,P1,856
187.35003593727407,2.604336738001896,181.6960060724193,187.36306822887929,192.11794132398722,corrected_richness,P1,857
205.34513687822204,2.7076146991594485,200.12914969554592,205.26580243745715,210.43799194856632,corrected_richness,P1,858
183.89764277892624,2.984659009885181,177.90082829611248,183.90643198574577,189.39748109707818,corrected_richness,P1,859
183.65110248059057,2.619817926581243,178.0911970363587,183.65321180164705,188.47405223678757,corrected_richness,P1,860
100.90379651628253,2.400153653560397,96.20482524629382,101.05938545001486,105.88494222142434,corrected_richness,P1,876
99.31791071891138,1.8608443318002663,95.56263924836965,99.27951443152924,102.90986185207348,corrected_richness,P1,877
105.38529903633305,1.827274899452899,101.8569402773534,105.36155676998709,109.19892634426779,corrected_richness,P1,878
100.48023347044388,1.9714378140280697,96.64088031387205,100.39550916580605,104.51186950197298,corrected_richness,P1,879
108.40257453382587,1.684803247135782,105.15354585602691,108.39674887938304,111.9529246260275,corrected_richness,P1,881
111.49164716714989,1.7020818064405594,107.96078975586613,111.4870067138304,114.57603711194109,corrected_richness,P1,882
104.68350350569901,2.1660596394509555,100.12278009385268,104.62797040811552,108.93290595474932,corrected_richness,P1,883
111.77100490314974,1.8877435380365495,108.17558428464719,111.76952902716779,115.3962993232076,corrected_richness,P1,884
102.51295437615485,2.3389871390219072,97.94808371835522,102.71842841934136,106.94401796407601,corrected_richness,P1,885
144.3742839843145,3.132601348194124,138.43066251757833,144.63601603925827,150.53660715510574,corrected_richness,P1,916
140.79015386453895,3.4437279226284456,134.24153691814018,140.97472102455967,147.266334155059,corrected_richness,P1,917
124.33417329193496,2.978012785759244,118.31818523729322,124.2250054825469,129.9013384103055,corrected_richness,P1,918
134.36554934133162,2.3375710734388915,129.7117744644781,134.44777753889772,139.241171944388,corrected_richness,P1,920
137.44254473255887,2.6673467771197146,131.90514098436913,137.45043726072146,142.43739163609382,corrected_richness,P1,921
144.33159339254632,3.5195744390123456,137.4524170858234,144.35715314247992,150.38285267257027,corrected_richness,P1,922
157.0722635639745,2.899846729420198,151.60804496386098,157.08795386510093,162.50390237396874,corrected_richness,P1,923
144.9570137963169,2.3824203103574,140.6726647109481,145.15952985887782,149.46245333955522,corrected_richness,P1,927
145.40719014970628,2.71262459069487,140.17842821191763,145.38347080304976,150.64385023041,corrected_richness,P1,929
150.47523547925303,2.526294920912742,145.39357908526793,150.57141575358173,155.33833157816576,corrected_richness,P1,931
122.87045101965269,1.9276231010286915,118.97914386869039,122.77863463992144,126.73085255114914,corrected_richness,P1,947
112.95461197210442,1.7841726264663806,109.36256025761868,112.94574777515254,116.68278387438673,corrected_richness,P1,948
114.01901496187763,1.88795169154685,110.38545029311238,114.04253484755478,117.75785805971022,corrected_richness,P1,949
109.3136030297693,1.6343765001244834,106.02941981920465,109.26651219875114,112.39581864129732,corrected_richness,P1,950
109.11479853959203,1.8864337909403166,105.29944170900212,109.17063958413675,112.66558634520572,corrected_richness,P1,951
109.44650265386204,1.7191139390291748,106.11818268137041,109.45669623880374,112.69080828507661,corrected_richness,P1,952
108.50961086292429,2.0170306171284755,104.70484050103917,108.46451836859677,112.4934767392372,corrected_richness,P1,953
162.5867048342291,1.6498405247466483,159.46161117347984,162.49155413271166,165.98211692373997,corrected_richness,P1,955
156.06061379741053,1.6876382904726122,152.90502435624782,155.90988033852938,159.71928822533337,corrected_richness,P1,956
118.95898906341431,2.7270981160375825,113.84516933251253,119.23473965386837,124.14930252199576,corrected_richness,P1,985
121.80258492902442,2.7751712064598903,116.45349533344002,122.0307672878224,126.99524130323017,corrected_richness,P1,986
126.67310460838121,2.808726529114038,120.9715815800768,126.85010257886822,131.94351113037425,corrected_richness,P1,987
140.86902986337347,2.45843591867258,135.53128624098468,141.13358736037412,145.222275202988,corrected_richness,P1,988
140.08999908691254,2.3181862346003896,134.98025542942523,140.29366053779918,144.09304522755835,corrected_richness,P1,989
147.0854128113613,2.1210543909123545,142.79254936871274,147.0162038250582,151.05924582533368,corrected_richness,P1,991
154.16877774173543,2.0915148709186395,149.90199893471043,154.1878408478617,157.7997532525264,corrected_richness,P1,992
154.43962278978705,2.1534241886804177,150.4214248146012,154.39717000437804,158.2924448094477,corrected_richness,P1,993
156.962999787498,2.0192243741445712,153.17048804124946,156.94642922374683,160.9378553377032,corrected_richness,P1,994
164.14703727842067,1.9250940974171333,160.7278100710105,164.1845868171628,167.98210370320115,corrected_richness,P1,995
165.50620019229976,2.1250095943179357,161.63640473364572,165.4633441933044,169.54627124722504,corrected_richness,P1,996
180.1311581986819,2.1851581341754427,175.74958519778812,180.06578753786533,184.35747108502304,corrected_richness,P1,997
178.7563662113326,2.2943810732497285,174.0453085910446,178.77030593507652,182.9378552312206,corrected_richness,P1,999
169.5147628217119,2.3681140151752156,164.88001558506497,169.69059446704622,174.11760480753,corrected_richness,P1,1001
163.00010705893476,2.749154779479347,157.56781059921497,162.99961488739632,168.2696815321803,corrected_richness,P1,1002
164.2166995105176,2.8828037501301975,158.64648389750766,164.0008062064946,169.8662142478959,corrected_richness,P1,1003
119.69446425670424,2.606710617981372,114.31337362320555,119.56749881396857,124.72477988522654,corrected_richness,P1,1018
117.41847602773551,2.4938182499357398,112.52554335208816,117.53504860016923,122.38891401917645,corrected_richness,P1,1019
97.74256469256896,2.219421762978384,93.53070063451763,97.7207666194081,101.97698322650888,corrected_richness,P1,1021
90.58511245472978,2.0775393170913814,86.49721788859817,90.70887145794399,94.48104019441845,corrected_richness,P1,1022
95.24656211565346,1.9452913232003701,91.33664031230751,95.26848323333716,99.02408677074168,corrected_richness,P1,1023
93.74246429176348,2.0752240028621234,89.95688219167545,93.75260978991778,97.92095985866791,corrected_richness,P1,1025
91.1952424671839,2.0697749574028848,87.36008029422972,91.19155683777947,95.29274367165372,corrected_richness,P1,1027
91.22840723525614,2.0056654135356773,87.49208086279405,91.24191781481133,95.33164063461123,corrected_richness,P1,1028
96.43667778817698,1.9225317145120102,92.94703426810966,96.4488281092502,100.11559997654145,corrected_richness,P1,1029
136.44476111016843,3.283872719940783,129.66762866527466,136.70603943421867,142.69413182558645,corrected_richness,P1,1055
156.1440465196357,2.8626908433869,150.76815396988115,156.15762922897144,161.75271291133723,corrected_richness,P1,1057
157.08206048394578,2.8438692722020167,151.63964939808912,157.0709958555444,162.50161917469467,corrected_richness,P1,1058
162.75516818521106,2.9625350644720805,156.76941868040385,162.93046678551073,168.4566285947903,corrected_richness,P1,1061
165.67907595688504,2.7974197154096214,160.33434758045166,165.831610889701,170.90542753160005,corrected_richness,P1,1063
169.53293106542833,2.6330621833574908,164.27071937608375,169.5952943853697,174.38629323858305,corrected_richness,P1,1064
164.14680706321815,3.423446528690943,157.72800736152257,164.3258270094765,171.23537808585212,corrected_richness,P1,1065
166.3202399772542,2.8944763662352453,160.87285864035678,166.56738228407838,171.60380814360178,corrected_richness,P1,1066
135.3114535143131,2.4630991342454833,130.46918053616045,135.3588838462631,140.24672481913825,corrected_richness,P1,1068
137.25784390898414,2.6265450136182023,132.2871314085067,137.3008629894373,142.16856664236656,corrected_richness,P1,1069
144.56409779004716,2.498960604180955,139.55160627342227,144.5669790336841,149.29780973794888,corrected_richness,P1,1070
155.89319211303834,2.3947210993105266,151.15767589960794,156.02934014495713,160.44888985008913,corrected_richness,P1,1073
158.263587795172,2.38361561533862,153.5935105663008,158.5141683498541,162.75489938352027,corrected_richness,P1,1075
153.91058523513362,2.3674014792548563,149.27324806654886,154.12794459530892,158.8139183426453,corrected_richness,P1,1076
110.05230459361856,1.824824839315152,106.7305344292286,109.93731842978586,113.56827198476864,corrected_richness,P1,1089
110.93144526734672,1.81839623908748,107.41781646710027,110.81176668624897,114.54432512277329,corrected_richness,P1,1090
113.71888834351861,1.9622946145872393,110.0025134132954,113.74479105656047,117.66002666109657,corrected_richness,P1,1091
114.52437277538675,1.971440791797724,110.79085982412009,114.47531372613945,118.66516632077567,corrected_richness,P1,1092
117.70387949066954,1.912647868953014,114.06103814140711,117.69727261587815,121.50313779373846,corrected_richness,P1,1093
121.54485044168918,2.0021632934411104,117.71688521561818,121.53186639927236,125.65115981285201,corrected_richness,P1,1094
123.1730344119349,1.851313290588675,119.7068015691166,123.09959789591841,127.06549937932535,corrected_richness,P1,1095
119.77075471209393,1.9237426842786853,115.76925013654099,119.73444601352796,123.91177643241582,corrected_richness,P1,1096
115.74059200420963,2.1709171032137977,111.52647891437468,115.71892809243337,119.85258060286958,corrected_richness,P1,1097
117.81263269534071,2.4617207042637483,113.02784589107745,117.78727605963829,123.20951770921103,corrected_richness,P1,1098
108.34840829788803,2.299205193646544,103.7836235219524,108.45273608592959,112.2997407506972,corrected_richness,P1,1100
110.64595962808644,2.5586051307452196,105.59355178971397,110.67001246860937,115.7448005245357,corrected_richness,P1,1101
149.6225717552964,1.7652554256170605,146.4092966344505,149.62455762812127,153.09083228159784,corrected_richness,P1,1103
117.1340328426358,2.4334196427650143,112.33682276189154,117.22741666723476,121.7075568449666,corrected_richness,P1,1126
117.38072010983376,2.5180941871615055,112.39031971028339,117.46441223255322,122.24421677470974,corrected_richness,P1,1127
117.19564583698441,2.5833319952378098,111.94418829610197,117.3570176582717,122.195686633384,corrected_richness,P1,1128
119.2961901775019,2.8827303997720435,113.63429509485901,119.34797549141953,124.8167206442817,corrected_richness,P1,1129
122.62285759592912,2.6443215455499325,116.9380846779234,122.73309625185439,127.60428381412737,corrected_richness,P1,1130
139.5619023294149,2.565839004626338,134.26975156449032,139.62647965252143,144.8058790944125,corrected_richness,P1,1131
155.64130452562136,2.455405563943577,151.2235782769731,155.63119504264705,160.47069203548946,corrected_richness,P1,1133
156.96823879980448,2.554090720502937,152.0034574662246,156.88422610390353,162.10355675638343,corrected_richness,P1,1134
169.52722976430547,2.4352331082835037,164.76291208162516,169.42570124926408,174.23833544974838,corrected_richness,P1,1137
166.14734419870675,2.3308494768451604,161.5363253145057,166.03930744429493,170.57086359138228,corrected_richness,P1,1138
168.45663192795703,2.3099573410344774,163.80146186978928,168.4845139881818,172.87572303677706,corrected_richness,P1,1139
173.97169080731814,2.419471200525634,169.20086535818166,173.8610781605621,178.41691225910836,corrected_richness,P1,1140
192.35370456159256,2.1750235720698865,188.11293876399415,192.2416889812803,196.6884078009097,corrected_richness,P1,1142
199.86144251109025,2.1053040981777578,195.68051036908003,199.89484498911213,204.00951690598114,corrected_richness,P1,1143
184.30006028862795,2.3152948786598815,180.11564034715616,184.23445475566814,188.64428738032862,corrected_richness,P1,1144
191.30054816424575,2.5175939491803394,186.61780037218375,191.40650702957961,195.81463788788062,corrected_richness,P1,1145
117.96457578911225,2.7173244265420253,112.85595560188382,117.88976239305406,123.7145146761841,corrected_richness,P1,1161
116.82737211063177,2.960790212917012,111.22629941262656,116.9215993144575,122.24733729122573,corrected_richness,P1,1162
115.5268170265233,2.966048485123438,110.12208210113617,115.48267243982062,121.51663104016106,corrected_richness,P1,1163
100.3514679271476,1.919613826310385,96.45528761875481,100.40923299568735,104.20195980531813,corrected_richness,P1,1164
101.26703454554577,1.7265395145704572,97.56932973593246,101.37890289872979,104.41127495139213,corrected_richness,P1,1165
99.66009656510592,2.094556757840397,95.44375585332796,99.56238541516439,103.37697270637968,corrected_richness,P1,1166
101.5097339441913,2.058299351938945,97.44509681213971,101.43714990278968,105.60816951372175,corrected_richness,P1,1167
100.70682348013676,1.8540448195385446,97.11694716968401,100.67227291978415,104.61896725645917,corrected_richness,P1,1168
99.44900923824302,1.8586124208581365,95.65815207116842,99.39969931015233,103.3072960081497,corrected_richness,P1,1169
97.82125023599315,1.9237774319226881,93.83613558180203,97.80826031250996,101.3876211265194,corrected_richness,P1,1170
100.92567202200485,2.0857940413975258,96.88725004126253,100.9044285015627,104.87450675210707,corrected_richness,P1,1171
101.11609320256676,2.041001024290634,97.0553711158318,101.04565839269,104.9005213678392,corrected_richness,P1,1172
98.47877137872885,1.9259433772039958,94.71073549085934,98.46338783609221,102.05476349498679,corrected_richness,P1,1173
98.34448350713318,1.851700730726162,94.68276858820983,98.22409558513897,102.32509327880258,corrected_richness,P1,1175
130.0190650233453,2.6556931365154637,124.78401722610619,130.14323719076387,135.20873428516347,corrected_richness,P1,1196
148.11932676795328,2.852470031352617,142.60112281867725,148.11840090220227,153.26012597283173,corrected_richness,P1,1197
164.764156095298,2.7600266605680988,159.38315051320296,164.8937159648709,169.8465340939777,corrected_richness,P1,1198
169.96028826608944,2.8415237969705207,164.37399095744124,170.00128880775543,175.46231122841672,corrected_richness,P1,1199
179.66774385581022,2.778296743374316,174.20910572255065,179.83153779667504,184.86159371250548,corrected_richness,P1,1200
155.33213397042474,3.247934866605999,149.40544353756002,155.22922266334854,161.5998007050559,corrected_richness,P1,1201
153.24297832942074,3.433429439598944,146.56383476562704,153.04968370477627,159.6386323417811,corrected_richness,P1,1202
158.7164286847183,2.8932434727988863,153.1784836161833,158.73770792113942,164.23636145594745,corrected_richness,P1,1203
154.88459802094042,3.7334508223676157,148.08481738315982,154.91280955670842,162.09211236995816,corrected_richness,P1,1204
160.14150160451035,3.0619498735856827,154.50162398583964,160.0058892317506,166.23051327221086,corrected_richness,P1,1205
166.67384617983853,3.07606665412798,160.87716666734755,166.5762844855522,172.72763689405218,corrected_richness,P1,1206
166.24559288504142,2.8038537813041398,161.1518918842288,166.1706654447114,171.76986267089592,corrected_richness,P1,1207
170.33660680180884,2.7944206799552105,164.88158034340285,170.27538574111745,175.74709182881696,corrected_richness,P1,1208
165.1942170819946,2.4573269299632976,160.3254088369264,165.20073573359392,170.26404398142816,corrected_richness,P1,1209
164.44240649874558,2.719374945199387,158.77966057777155,164.47375692731805,169.7462897737198,corrected_richness,P1,1210
159.96232948894422,2.659398141220736,154.60697453452775,159.90443632183957,165.25087428885328,corrected_richness,P1,1211
168.84118851842587,2.791436670077556,163.13450740217104,168.75846981991816,174.77188799814084,corrected_richness,P1,1212
145.7835903029466,2.359057990606081,141.12982691704363,145.70101717053086,150.19898559735077,corrected_richness,P1,1213
151.76793995230196,2.2602829529324158,147.41086933378003,151.74944906456744,155.88477820721462,corrected_richness,P1,1214
156.66766246305443,2.371227414935363,152.31831962729163,156.78171681859334,160.9280441496517,corrected_richness,P1,1215
160.53053484282194,2.4217648369168856,155.42003245663162,160.6487659793108,164.91043178859047,corrected_richness,P1,1216
114.24658236173424,1.721863261215687,111.0433836555508,114.13609427274721,117.61766293106831,corrected_richness,P1,1234
116.04450901182834,1.7865695194810494,112.89701444323931,115.93804282433953,119.57656259400119,corrected_richness,P1,1235
114.15799473070216,1.7827941032407282,110.86818050224257,114.01561171752272,117.67356129597356,corrected_richness,P1,1236
115.0285520217483,1.8110006909282785,111.60033210073385,114.93532103570294,118.74937708694243,corrected_richness,P1,1237
117.00649935649406,1.8823143993562028,113.43976221691901,116.92584297249215,120.66547395944632,corrected_richness,P1,1238
124.54109241725871,1.9966035183084436,120.45548027780701,124.42986651429968,128.49034822409695,corrected_richness,P1,1239
126.48552181312691,2.3456754787849787,122.00096204523427,126.50495243798196,130.9262401139357,corrected_richness,P1,1240
128.64315080954268,2.4657076338160593,123.99148720129551,128.63685741780677,133.49986305568143,corrected_richness,P1,1241
114.32109376328489,2.3346644659670224,109.80127888945788,114.2968730216553,119.3943460376741,corrected_richness,P1,1242
126.7426856195188,2.2229881243634217,122.17074937406859,126.68748328666695,131.4565769427032,corrected_richness,P1,1243
121.68307144711656,2.38240143868061,116.98407930166097,121.78522822659379,126.42385365123948,corrected_richness,P1,1244
134.7845607474364,2.5763830075422622,129.51692765916562,134.88135352598394,140.01911779036155,corrected_richness,P1,1246
120.05886606824326,2.6044519085280116,114.94815720742776,120.09278213519767,125.3672853519929,corrected_richness,P1,1247
133.10840507619486,2.84810934173941,127.43810573496013,133.01187096952486,138.8893607705344,corrected_richness,P1,1248
137.14202147822076,2.507169464282031,132.29852775975627,137.18006529730948,142.04084649529142,corrected_richness,P1,1249
130.7545460004582,2.997610599731311,124.83649077734862,130.721433804679,136.49248511755079,corrected_richness,P1,1268
143.3693813310151,3.44030571926277,136.60844361946144,143.589824364452,149.8155594387319,corrected_richness,P1,1269
138.24125290935444,3.2834573685970985,131.73871541271504,138.37547489269838,144.10218524429354,corrected_richness,P1,1270
140.45752426352055,2.862036461433268,134.8468600015517,140.455193563124,145.9944786766007,corrected_richness,P1,1271
138.01711964962516,2.4769223188647054,133.07372368854178,138.11778287047883,143.2082549085998,corrected_richness,P1,1272
129.45024650987102,2.4156033413154763,124.34686734676868,129.48731147684612,134.742884389525,corrected_richness,P1,1273
133.48091115791698,2.534841148843134,128.1360738927504,133.47713003239892,138.53616382321076,corrected_richness,P1,1274
134.5490850326166,2.6518663099536566,129.20576865334024,134.60276973247986,139.881821733995,corrected_richness,P1,1275
