grid_cell,period,metric,value_mean,value_l95,value_u95,block_label
1551,P1,inv_simpson,91.78381974689707,89.11591636112179,94.79691719832722,P1
1552,P1,inv_simpson,96.37227482914787,93.6354577241159,99.26317232687677,P1
1553,P1,inv_simpson,98.5165764362361,95.77776266065635,101.29702103746959,P1
1554,P1,inv_simpson,94.34665172439823,91.41582265565445,97.23316184026461,P1
1555,P1,inv_simpson,99.17749428002256,95.62726067686292,102.8272445779538,P1
1556,P1,inv_simpson,119.73359499694529,117.37004598967614,121.98107574199692,P1
1557,P1,inv_simpson,121.35607197653833,119.06335399821691,123.63072274577807,P1
1558,P1,inv_simpson,121.18555748364189,117.4178424637033,125.07462874185035,P1
1559,P1,inv_simpson,122.61713336687802,118.80506018196435,126.55774773296385,P1
1560,P1,inv_simpson,125.59947583486202,123.339781677579,127.80638202591992,P1
1561,P1,inv_simpson,126.80209566626267,124.56724664643082,128.94559748309138,P1
1562,P1,inv_simpson,127.89680447808502,125.72109610570054,130.09125651911717,P1
1563,P1,inv_simpson,128.8847000793796,126.68410811768071,131.0395041522404,P1
1564,P1,inv_simpson,129.7695717658827,127.67716941789699,131.80169647125464,P1
1565,P1,inv_simpson,130.55962410648982,128.59690705793415,132.59292098279238,P1
1566,P1,inv_simpson,124.05862911369503,121.14160974956368,127.14322638267787,P1
1567,P1,inv_simpson,127.68878075472219,125.83422824013712,129.47902975921562,P1
1568,P1,inv_simpson,131.31957399514846,129.06385146141272,133.43824446503527,P1
