grid_cell,centroid_lon,centroid_lat,delta_t_mean,delta_t_extreme,delta_t_std,tmp_P1,tmp_P2,tmp_P3,tmp_P4,tmp_P5,tmx_P1,tmx_P2,tmx_P3,tmx_P4,tmx_P5
1662,77.7042720763386,39.197490485790226,0.14918748751515576,-0.24104164143403572,14.918748751515576,5.5537500638980415,5.553916734379405,5.511583410467332,5.632166720530949,5.703020886653879,13.901666814585528,14.057500178615253,13.735833500325679,13.57833357254664,13.738541855166355
1666,81.29753321281669,39.197490485790226,0.1297291682354027,0.3160416552176084,3.127239301851055,5.4485417124116795,5.507208392970885,5.425625046342612,5.586875051927442,5.607604220926684,14.127500177919865,14.342500238120556,14.066666904153923,14.270833561321101,14.551041863237819
1669,83.99247906517525,39.197490485790226,0.18109375551284668,0.29999996545569374,5.217765009234249,5.267020884338612,5.316104207304306,5.231979219099351,5.40381255421477,5.472656301334306,14.060833549499511,14.203750212180116,13.90166686316952,14.268750189213703,14.432291846295508
1672,86.68742491753382,39.197490485790226,0.20077083417466568,0.4254166943797202,5.0105804289078115,5.204333385673817,5.261000041492904,5.1794583903819635,5.3727917191106815,5.433437547758027,13.980416870613894,14.177083519256362,13.88875018566226,14.34166690359513,14.504166889314849
1674,88.48405548577286,39.197490485790226,0.22023960159955713,-0.531666705974688,5.112981114988319,5.3373750364136265,5.398291715851519,5.3398750482359905,5.543083379099456,5.58807297773213,14.317500174542268,14.454166857277354,14.307083512687434,13.913333504088223,13.854166809935123
1675,89.38237076989238,39.197490485790226,0.18217706905367503,0.04854165340463368,3.088557532434931,4.928666700709922,5.012083402229473,4.917666715127416,5.100750050821807,5.152552120523373,13.31875018182521,13.484166842978448,13.28333345723028,13.325416782995065,13.450000165806463
1676,90.2806860540119,39.197490485790226,0.1850208416891599,0.1254166968477275,4.147830785154305,3.878750029640893,3.941833360951083,3.9306666894194984,4.073750029597432,4.095312536985148,11.13833341319114,11.227500134706496,11.090833402425051,11.158333415786426,11.308333470796546
1678,92.07731662225093,39.197490485790226,0.15701039859850452,-0.1592708226914219,3.499086290205382,3.4535000263829714,3.5169583742817245,3.4964166880895693,3.62070836185012,3.6422395989308525,10.403333453244219,10.472500096758207,10.362916771477707,10.212916786565135,10.278645952309791
1679,92.97563190637048,39.19749048579023,0.14253125039103898,-0.1032292068625491,3.2272661434677894,2.745458349069425,2.8079166708824537,2.796833351060438,2.870041668620736,2.9192187603669786,9.102916756023962,9.18375012377898,9.07666676528752,9.00958342930923,9.040104233038923
1680,93.87394719049,39.19749048579023,0.1228124965506141,-0.09166667736135459,3.005331406106597,2.1222499954436596,2.18004165791984,2.163541670981795,2.222791655831194,2.273958323232364,7.772083410217116,7.852916717870782,7.755416709432999,7.632083419151604,7.720833386682594
